recid,eqid,station_latitude,station_longitude,scaled_deltaW
640,113,34.046,-118.355,-0.0390396445825342
641,113,33.976,-118.289,-0.1100572241168194
643,113,33.754,-118.2,-1.0763027296474428
644,113,33.881,-118.176,0.8502985571751543
645,113,33.84,-118.194,0.7599108208845121
646,113,33.778,-118.133,-1.150614133427906
647,113,34.238,-118.254,0.4499890543270939
648,113,33.921,-117.973,-0.240600000469989
649,113,34.026,-117.918,-0.7680178338157888
650,113,34.674,-118.43,0.0152224235558678
651,113,33.846,-118.099,1.3811903170189943
652,113,34.688,-118.156,0.8261738856701996
653,113,33.897,-118.346,-1.41705409837481
654,113,34.6,-118.241,0.2110822086739537
655,113,34.604,-118.244,-0.3216977875178781
656,113,34.045,-118.638,0.392777753367217
657,113,34.013,-118.8,0.0759427777074886
658,113,34.024,-118.788,-0.0362374991905724
660,113,34.39,-118.08,0.3664160105265726
661,113,34.288,-118.881,0.5971659281910315
662,113,34.224,-118.057,0.3884972846704207
663,113,34.194,-118.412,1.1394304495791885
664,113,34.387,-118.533,-0.2116143626534217
665,113,34.391,-118.622,0.538390939812449
666,113,34.209,-118.517,0.9750713331815012
667,113,33.915,-118.07,0.030952629325816
668,113,33.9354,-117.884,0.5826345239612518
669,113,34.042,-118.554,-1.4016771527372358
670,113,34.296,-118.375,1.4024791406736694
671,113,34.25,-118.42,0.7686404047438101
672,113,34.222,-118.442,0.3623195708064089
674,113,34.139,-118.121,-0.8550756107508899
682,113,34.168,-118.078,0.6299011866202691
683,113,33.96,-118.432,-2.3402421227056887
684,113,34.056,-117.748,-0.931486221631589
685,113,34.104,-117.574,-0.2661764991751613
686,113,33.74,-118.335,-2.206262600183608
687,113,33.951,-117.446,-0.0475992331835855
688,113,34.827,-118.265,1.1686584267570987
689,113,34.091,-118.093,0.1669715083611181
690,113,34.115,-118.13,-0.6134852317698183
691,113,33.944,-118.087,1.741788593857233
692,113,34.005,-118.485,-1.6087492244081776
693,113,34.146,-118.412,1.5461333318929558
694,113,34.221,-118.421,1.4991176496447085
695,113,34.235,-118.366,-0.3910873053950222
696,113,34.269,-118.303,-0.5268518439239858
697,113,34.326,-118.444,-0.2627089757486325
698,113,34.306,-118.437,-0.9294064621785332
699,113,34.16,-118.534,3.922117487548901
700,113,33.736,-118.269,-1.2779033759745166
701,113,33.822,-118.356,-1.7147946815232415
703,113,33.821,-117.818,-0.725453274376105
704,113,34.064,-117.952,-0.712173982011533
705,113,34.02,-118.053,0.0891152479548694
706,114,34.07,-118.15,0.5126326774256545
707,114,34.177,-118.096,1.0558592299252432
708,114,33.924,-118.167,-1.014926561566554
709,114,33.905,-118.279,0.9795469492759128
710,114,33.929,-118.26,1.0034477847389216
711,114,34.009,-118.361,0.7634178124060644
712,114,34.09,-118.339,0.0455141211768981
713,114,34.037,-118.178,1.3758525032063411
714,114,34.224,-118.057,1.329074761267173
715,114,34.115,-118.13,0.1819876161852646
716,114,34.16,-118.534,1.4094092967979326
3683,114,33.817,-117.951,-1.1706686807939852
3684,114,34.13,-118.036,0.3238163017387971
3685,114,34.1,-117.974,-1.041899292512633
3686,114,33.965,-118.158,-0.1748565445158084
3687,114,34.127,-118.405,-0.2502970237381238
3688,114,34.286,-118.225,2.3855339604595
3689,114,33.916,-117.896,0.181166553628379
3690,114,33.847,-118.018,1.2463076032897749
3691,114,34.168,-118.331,-0.1981583136116607
3692,114,34.15,-118.696,-0.9505173639728978
3693,114,34.212,-118.606,-0.0166720633244734
3694,114,34.419,-118.426,0.2018528619972989
3695,114,33.812,-118.27,-1.8592993968876383
3697,114,33.899,-118.196,0.0522260397226986
3698,114,34.078,-117.871,-1.6316952193847745
3699,114,34.087,-117.915,-0.5295832481354034
3700,114,33.92,-118.137,0.4747176385795766
3701,114,34.093,-118.019,0.0110344395117142
3702,114,33.719,-117.937,-0.0882773581289791
3703,114,34.2,-118.231,1.4569223022576132
3704,114,33.79,-118.012,0.4145117856344541
3705,114,34.137,-117.883,-1.6068171138155023
3706,114,33.99,-117.943,-0.0848670752026643
3707,114,34.001,-118.431,-1.237589635317055
3708,114,34.088,-118.222,-0.8379218484080184
3709,114,34.004,-118.23,-0.0787604790258107
3710,114,34.115,-118.244,-0.0028684212857667
3711,114,34.089,-118.435,-1.2866387316726418
3712,114,34.111,-118.189,-0.7435125971683151
3713,114,34.082,-118.298,-0.4336375881618213
3714,114,34.005,-118.279,0.5785762001853096
3715,114,34.046,-118.355,0.3525750456093094
3716,114,33.976,-118.289,0.731811153806794
3718,114,34.238,-118.254,0.909139343851559
3719,114,33.921,-117.973,0.0278941298458246
3720,114,34.026,-117.918,-0.4063114262078923
3721,114,33.846,-118.099,1.374921163006234
3722,114,33.897,-118.346,-0.7748417247316336
3723,114,33.881,-118.176,-0.5674224496526276
3724,114,34.024,-118.788,-1.0341844561676516
3725,114,33.886,-118.389,-0.1382283081890875
3726,114,34.39,-118.08,0.6338800362734898
3727,114,34.194,-118.412,-0.2358000805985758
3728,114,34.209,-118.517,-0.2524193020473733
3729,114,34.042,-118.554,-2.083405255743751
3730,114,34.25,-118.42,0.4044166842443944
3731,114,34.222,-118.442,-0.2822829782052942
3732,114,34.168,-118.078,1.9430712839851336
3733,114,34.091,-118.093,-0.4588655041275422
3734,114,33.944,-118.087,1.6407443523697625
3735,114,34.146,-118.412,0.7410159334535733
3736,114,34.221,-118.421,1.1153778405304522
3737,114,34.235,-118.366,-0.2727734026594886
3738,114,34.269,-118.303,-0.1142958789244674
3739,114,34.306,-118.437,-1.6569692114822934
3740,114,33.822,-118.356,-1.209763849200667
3741,114,33.821,-117.818,-0.1884261498031238
3742,114,34.064,-117.952,-0.7587126344090258
730,118,37.465,-122.342,-0.7624895182897179
732,118,37.657,-122.082,0.5866228157675754
733,118,37.657,-122.061,-0.3208682359601753
734,118,37.484,-122.313,-0.1978556440857538
735,118,37.47,-122.32,-0.3280491015494612
736,118,37.397,-121.952,-1.0097208427543551
737,118,37.785,-122.303,1.885498488613861
740,118,37.047,-121.984,-0.1040195648530791
741,118,36.573,-121.184,-0.2437902569595936
742,118,36.532,-121.143,0.0906156680156905
743,118,36.658,-121.249,0.6081736993943473
744,118,36.569,-121.043,0.5369028249766485
745,118,36.673,-121.195,-0.8761447621493036
746,118,36.483,-121.18,-1.0201470892392384
747,118,37.512,-122.308,0.0958433511240227
748,118,37.87,-122.24,-0.2331062940157547
749,118,37.876,-122.249,1.0128040608076034
750,118,37.452,-121.807,-0.932209846736009
751,118,36.973,-121.953,0.408184664780788
752,118,37.05,-121.803,-0.7418785819531869
753,118,37.124,-121.551,-1.2357448530645252
754,118,37.118,-121.55,0.7431989157175151
755,118,37.709,-121.932,-0.7585602509353124
756,118,37.492,-122.136,-0.8267358724952079
757,118,37.844,-122.295,2.1517533175951344
760,118,37.535,-121.929,-0.1065043656471059
761,118,37.53,-121.919,-0.1965609414915673
762,118,36.973,-121.568,-0.266572319751557
763,118,37.009,-121.569,-1.1053762748105225
765,118,36.982,-121.556,-0.5017826082529258
766,118,36.987,-121.536,0.4963267481320107
767,118,37.001,-121.522,-0.4301294113061253
768,118,37.026,-121.484,-0.8385741281899167
769,118,37.033,-121.434,0.4615397851298378
770,118,37.808,-122.476,2.178743016650442
771,118,37.338,-121.714,-1.24900447318102
772,118,37.67,-122.086,0.7982455800155926
773,118,37.679,-122.082,-0.7550487066575634
