recid,eqid,station_latitude,station_longitude,scaled_deltaW
730,118,37.465,-122.342,-0.0447713439053688
732,118,37.657,-122.082,1.2575055522752925
733,118,37.657,-122.061,1.3394553438512664
734,118,37.484,-122.313,0.8114052763322231
735,118,37.47,-122.32,0.1687081574094521
736,118,37.397,-121.952,0.2213625652535479
737,118,37.785,-122.303,0.9501308094604356
738,118,37.166,-121.628,-0.5461507894027192
740,118,37.047,-121.984,-2.604336891172826
742,118,36.532,-121.143,-0.507869004283892
743,118,36.658,-121.249,0.4733663634574885
745,118,36.673,-121.195,-0.0836025297454148
746,118,36.483,-121.18,-0.516333584653807
747,118,37.512,-122.308,0.7393895592137982
748,118,37.87,-122.24,0.5359830000910945
749,118,37.876,-122.249,1.017230882098588
750,118,37.452,-121.807,0.210944802167852
753,118,37.124,-121.551,-0.7497581591401086
754,118,37.118,-121.55,-0.3557762936444556
755,118,37.709,-121.932,0.8196031722233389
756,118,37.492,-122.136,0.6259536403214809
760,118,37.535,-121.929,-0.2566404500869363
761,118,37.53,-121.919,0.0704120350930023
762,118,36.973,-121.568,-1.3252894359725949
765,118,36.982,-121.556,-1.7723104423001417
766,118,36.987,-121.536,-1.7145823810269163
767,118,37.001,-121.522,-2.481157100031362
768,118,37.026,-121.484,-1.4603259409850196
769,118,37.033,-121.434,-1.202288298100643
770,118,37.808,-122.476,1.4235281565067688
772,118,37.67,-122.086,1.5545470430147044
773,118,37.679,-122.082,1.4191806946876044
774,118,36.765,-121.446,-0.1513025757656226
775,118,36.848,-121.397,1.2279861259432088
776,118,36.85,-121.4,0.9344985346907828
777,118,36.888,-121.413,0.2304050006891971
778,118,37.172,-122.01,-0.907168199012597
780,118,37.529,-122.361,1.003503810133718
781,118,36.597,-121.897,-1.1951572488113489
782,118,37.813,-122.314,0.9268727280152136
783,118,37.806,-122.267,0.9911567347528876
785,118,37.453,-122.112,0.1493845559178363
786,118,37.42,-122.21,-0.1076912840635387
789,118,37.935,-122.342,0.5609543283563803
790,118,36.753,-121.395,0.0055896383246654
791,118,37.728,-122.385,1.093600197668584
792,118,37.778,-122.513,0.9244391414971644
793,118,37.74,-122.432,0.8057420241196785
795,118,37.792,-122.457,0.949337874896021
797,118,37.803,-122.408,1.079612422218177
798,118,37.622,-122.398,0.658706312415558
799,118,36.671,-121.642,-0.587866594983672
800,118,37.21,-121.803,-0.045550785415087
801,118,37.255,-122.031,0.90307057304475
802,118,37.262,-122.009,-0.0632339215620925
805,118,37.402,-122.025,0.6085397993160993
806,118,37.597,-121.88,0.9080718821556808
808,118,37.001,-122.062,-2.470304104875963
809,118,37.001,-122.06,-0.946880634585206
810,118,36.972,-121.995,-2.1152566900824565
811,118,37.429,-122.258,0.3000927081778271
812,118,37.807,-122.361,0.8316611786434797
831,125,34.56,-115.743,1.0470243596219213
832,125,33.817,-117.951,-1.1893041839272538
833,125,34.127,-118.059,-0.02304952863737
835,125,35.271,-116.066,0.3236603716130969
836,125,34.1,-117.974,1.2824638312790426
837,125,34.887,-117.047,1.254254218368497
838,125,33.965,-118.158,-0.5161221739672334
839,125,34.286,-118.225,0.7378457537383892
840,125,35.002,-117.65,-0.1194071081305157
841,125,33.916,-117.896,0.5872544984031413
842,125,33.847,-118.018,-0.0767181943877401
845,125,34.358,-118.571,0.8397699242993768
846,125,33.899,-118.196,-0.1435418975670586
847,125,34.851,-116.858,0.5296931387853114
848,125,34.087,-117.915,0.9790643438993258
849,125,33.962,-116.509,-0.7446207147187246
850,125,33.924,-118.167,0.3244393630630676
851,125,34.15,-117.939,0.6335210223135272
852,125,34.093,-118.019,0.94300032890071
853,125,33.869,-117.709,-0.924121081958282
854,125,35.268,-116.684,1.3681226014193475
855,125,33.719,-117.937,-0.4656024808834726
857,125,34.137,-117.883,-1.078042167472135
858,125,33.99,-117.943,0.931416622443026
859,125,33.729,-116.979,-0.322463784961869
860,125,33.727,-118.044,-1.245604223843414
861,125,33.717,-116.155,-0.8647946827562863
862,125,33.905,-118.279,0.2616649601562877
863,125,34.13,-116.314,-1.1134309074759496
864,125,33.929,-118.26,0.0348235672742951
865,125,34.004,-118.23,-0.1757063086236196
866,125,34.115,-118.244,-0.3648166268960494
868,125,34.082,-118.298,0.1675147812023963
869,125,34.037,-118.178,0.7684231150249778
870,125,34.005,-118.279,-0.1960141533615703
871,125,34.045,-118.298,0.1863902806261512
872,125,33.976,-118.289,-0.2763896533652461
873,125,33.881,-118.176,-0.0380895213326803
874,125,34.238,-118.254,0.7734148767992073
875,125,33.921,-117.973,-0.0358974052453364
876,125,34.026,-117.918,0.9648380016344772
877,125,33.846,-118.099,-0.462853410594807
879,125,33.905,-116.419,0.3313306453250919
881,125,33.924,-116.543,-0.6947741236795348
882,125,34.209,-118.517,1.2174099009775872
883,125,33.829,-116.512,-0.5047548194516487
884,125,34.056,-117.748,0.9348555696478784
886,125,33.951,-117.446,-0.6694149771864922
887,125,34.065,-117.292,1.6481658143806075
888,125,34.091,-118.093,0.8075073088226474
