recid,eqid,station_latitude,station_longitude,scaled_deltaW
862,125,33.905,-118.279,0.3877992816862652
863,125,34.13,-116.314,-0.3609143848327189
864,125,33.929,-118.26,0.0390170392568964
865,125,34.004,-118.23,0.1671748038911171
866,125,34.115,-118.244,-0.0441062514770249
868,125,34.082,-118.298,0.0051529515998167
869,125,34.037,-118.178,0.5634077540401724
870,125,34.005,-118.279,-0.1574757384728188
871,125,34.045,-118.298,-0.2126158986374721
872,125,33.976,-118.289,0.2061934089857457
873,125,33.881,-118.176,1.275062112817145
874,125,34.238,-118.254,-0.5029835170484996
875,125,33.921,-117.973,0.7094213175134152
876,125,34.026,-117.918,0.8114744313740734
877,125,33.846,-118.099,0.8561046162766673
879,125,33.905,-116.419,-0.2606270188794754
880,125,34.04856,-116.57816,-0.6006757877135264
881,125,33.924,-116.543,-0.3076109103587783
882,125,34.209,-118.517,0.0908135734889649
883,125,33.829,-116.512,0.546982395255198
884,125,34.056,-117.748,0.9731728416300868
885,125,33.324,-116.683,-1.6193213054919864
886,125,33.951,-117.446,-0.5973185250772827
887,125,34.065,-117.292,1.629207146477824
888,125,34.091,-118.093,0.500572966163816
889,125,33.944,-118.087,0.3979457301823849
890,125,33.851,-116.852,-0.8200931639232291
891,125,34.221,-118.421,-0.0816312419362559
892,125,34.235,-118.366,-1.2840202427655818
893,125,34.269,-118.303,1.0965467038993728
894,125,34.16,-118.534,-1.5013343405267623
895,125,33.7278,-117.824,0.1001281872531081
896,125,34.021,-116.009,-0.8730137205679238
897,125,33.821,-117.818,0.2898896070808529
898,125,34.064,-117.952,0.5791622317725742
899,125,34.904,-116.823,0.8308869320641356
3751,125,34.088,-116.919,-0.5584762503005782
3752,125,33.925,-116.389,-1.775532581516234
3755,125,35.043,-116.572,0.2814347043854339
3756,125,33.92474,-116.54794,-0.2062331951230072
3757,125,33.81663,-116.3945,-0.3251508127908696
3759,125,34.238,-116.935,-0.0184036924107808
941,127,34.07,-118.15,-0.0280571904220916
942,127,34.016,-119.362,-1.666663293519607
944,127,34.58,-118.199,0.288257726698584
945,127,34.758,-118.361,0.0982489501502378
946,127,34.127,-118.059,-0.3380702792840415
947,127,34.13,-118.036,0.1769256094917119
948,127,34.236,-118.439,-0.7177658792535464
949,127,34.1,-117.974,0.1938721383425816
951,127,34.127,-118.405,-0.1094919819663745
952,127,34.132,-118.439,0.680322013341513
954,127,33.916,-117.896,-1.4351489639066553
955,127,33.847,-118.018,-0.731458625742247
956,127,34.204,-118.302,-0.7874989298426402
957,127,34.208,-119.079,1.1022126162389558
958,127,34.212,-118.606,-0.2223350928890441
959,127,34.419,-118.426,-0.1006721156695662
960,127,33.812,-118.27,-1.069121734349887
962,127,34.564,-118.642,1.2742707653102878
963,127,33.899,-118.196,-0.5458531847600981
964,127,34.078,-117.871,-0.3304575161115893
965,127,34.087,-117.915,-0.0400231388349946
967,127,33.924,-118.167,-1.0964109499826582
969,127,34.093,-118.019,0.8333070895690661
970,127,34.662,-118.387,0.3660509178944439
971,127,33.869,-117.709,-1.4351966258144675
976,127,33.731,-117.023,-0.4513601518005558
977,127,34.088,-118.365,-0.2059708188438488
978,127,33.727,-118.044,0.1930512748141451
979,127,33.662,-117.997,-0.0473277408197084
980,127,33.905,-118.279,-0.4650658197157458
981,127,34.312,-118.496,1.4205043361783851
982,127,34.313,-118.498,1.6254866036590867
983,127,33.929,-118.26,-0.4899810976151095
984,127,34.009,-118.361,0.0563422576680694
985,127,34.063,-118.463,0.0107116818377708
986,127,34.001,-118.431,0.1971256429119583
987,127,34.063,-118.418,0.0229737581223532
988,127,34.086,-118.481,1.0822714429998743
989,127,34.053,-118.171,-0.624407244310885
990,127,34.088,-118.222,-1.3191200334488815
991,127,34.004,-118.23,-1.1365589331142647
992,127,34.115,-118.244,0.2968589311358728
994,127,34.09,-118.339,0.2788204018763361
995,127,34.089,-118.435,-0.1089753373549351
997,127,34.082,-118.298,-0.6154840545662432
999,127,34.043,-118.271,-0.6516096926107717
1002,127,34.046,-118.355,-0.4962989379656094
1003,127,34.24892,-118.4789,0.6737889898175086
1004,127,34.059,-118.246,0.4809264497543795
1005,127,34.068,-118.439,0.2031253668354161
1006,127,34.062,-118.198,-1.5845404027664929
1007,127,34.045,-118.298,-0.4920402850651533
1011,127,34.106,-118.454,0.3203287400226965
1012,127,34.294,-118.483,1.1648476085207566
1013,127,33.768,-118.196,1.0170393272429945
1014,127,33.84,-118.194,-0.4996032289463735
1016,127,33.921,-117.973,-0.7092803644587826
1018,127,34.674,-118.43,0.0201750989673175
1019,127,34.571,-118.56,0.1448759017364844
1020,127,34.65,-118.478,-0.6246013847758379
1021,127,34.65,-118.477,-1.2223523291232985
1022,127,34.608,-118.558,-0.1858623815663057
1023,127,33.846,-118.099,-0.3925172477861774
1024,127,34.739,-118.214,0.4255746320165889
1025,127,33.897,-118.346,-0.1248333034090595
1026,127,34.594,-118.242,0.4451664303733549
1027,127,34.595,-118.243,0.5107711805121422
1028,127,34.596,-118.243,0.7137287265955594
1029,127,34.598,-118.242,1.036198642730212
1030,127,34.6,-118.241,1.264385663179072
1031,127,34.604,-118.244,0.5387069668454956
1032,127,34.486,-117.98,0.3016137676917574
1033,127,34.013,-118.8,0.5764822799600032
1034,127,33.886,-118.389,0.5243436315535003
1035,127,35.07,-118.175,-0.2181950710964859
1036,127,35.042,-118.377,-0.8019299873031764
1037,127,33.99,-118.114,-1.1493935698617466
1038,127,34.288,-118.881,-0.3513990237808547
1039,127,34.233,-117.661,-1.4445177636836632
1041,127,34.194,-118.412,-0.2413443433078245
1042,127,34.848,-118.536,2.158265099114016
1043,127,34.387,-118.533,-0.520188385238098
1044,127,34.391,-118.622,0.5941231573214986
1045,127,33.634,-117.902,0.2732548609037917
1046,127,33.623,-117.931,0.1923863382721134
1047,127,34.209,-118.517,-0.1378164223418538
1048,127,34.042,-118.554,-1.6197472513134752
1051,127,34.296,-118.375,0.0094181460244083
1052,127,34.581,-118.135,0.2155008404525224
1055,127,34.467,-117.52,1.5108889770139042
1056,127,33.96,-118.432,0.8237860397123391
1058,127,34.145,-119.206,-0.7768535136550406
1059,127,34.169,-117.579,-0.211511545221508
1060,127,33.746,-118.396,-0.4368371183775854
1062,127,34.281,-118.478,0.1937736384901431
1063,127,33.951,-117.446,-1.1347336028856456
1064,127,33.787,-118.356,-0.0405457549537101
1065,127,34.87,-118.206,-0.4522169744316774
1066,127,34.183,-117.321,-0.2130934681214786
1068,127,34.065,-117.292,0.8311406200784264
1069,127,34.091,-118.093,-0.4537563834892657
1070,127,33.787,-116.958,2.155539779873882
1072,127,33.722,-118.309,-0.4217385364164203
1073,127,34.743,-118.724,1.4390972135548843
1074,127,34.422,-119.851,-0.1456055814732084
1075,127,33.944,-118.087,-0.8501113074242365
1076,127,34.011,-118.49,1.3082030777304758
1077,127,34.232,-118.71,-0.2075130572189938
1078,127,33.757,-118.084,0.225331989003258
1079,127,34.264,-118.666,-0.4460806774155399
1081,127,34.221,-118.421,-0.4283271405493448
1082,127,34.269,-118.303,-0.2925342802965369
1083,127,34.311,-118.49,0.8710426711827699
1084,127,34.312,-118.481,1.0028768625841469
1085,127,34.326,-118.444,1.3190171724012318
1086,127,34.16,-118.534,0.0817127741069542
1087,127,33.736,-118.269,1.0942831108766262
1088,127,34.084,-118.6,0.0918818679558897
1091,127,34.276,-119.293,1.049376533255949
1092,127,33.821,-117.818,-0.3812254858999518
1093,127,34.064,-117.952,-0.3312053660738614
1095,127,34.381,-117.737,0.064509443779326
1096,127,34.314,-117.545,-0.5721195060721944
1097,127,34.369,-117.658,-0.7887350301944394
1179,137,23.7192,120.4125,0.0914145324206737
1180,137,23.6013,120.1715,-0.1824518358785077
1181,137,23.5815,120.552,0.3169639318642756
1182,137,23.4853,120.2692,-0.0043241517755404
1183,137,23.4653,120.544,-0.5559563411841921
1184,137,23.3328,120.1523,-0.4745412941822813
1185,137,23.2963,120.5828,-1.4508473086582805
1186,137,23.355,120.4052,0.2262754485434442
1187,137,23.2212,120.1532,0.0192837545080942
1188,137,23.2147,120.268,-0.2694692238980486
1189,137,23.1795,120.4778,-1.2155016605805649
1190,137,23.0457,120.4615,-0.5574140887799509
1191,137,22.9655,120.28,-0.6516545805856749
1192,137,23.757,120.6062,0.2984430390977566
1193,137,23.7795,120.5137,0.2601814618799658
1194,137,23.7987,120.4113,0.374646024252478
1195,137,23.752,120.2468,-0.450841179166043
1196,137,23.632,120.6052,-0.0639177746644447
1197,137,23.6135,120.5282,0.3368793842167328
1198,137,23.5799,120.291,-0.2859598157290964
1199,137,23.5407,120.2153,-0.4118693411238471
1200,137,23.5212,120.5443,-0.478738242702773
1201,137,23.52,120.584,-0.1045857235711886
1202,137,23.6073,120.4788,-0.4895762413977121
1203,137,23.5207,120.344,-0.9010751792636212
1204,137,23.4388,120.5957,-0.9830454703022664
1205,137,23.3583,120.5833,-0.6577037456480235
1206,137,23.3832,120.1635,-0.3979052010755956
1207,137,23.4765,120.4632,0.3160220285490401
1209,137,23.2803,120.4083,-0.4054397650357432
1210,137,23.2878,120.501,-0.0261943087879545
1212,137,23.2698,120.2705,0.2203142717884605
1213,137,23.1495,120.4098,-0.908136635430284
1214,137,23.1725,120.3192,-0.4469496652112669
1215,137,23.184,120.1025,-0.1469033555910734
1216,137,23.1243,120.2392,-0.2340470131774299
1217,137,23.0768,120.5107,-0.934938018702898
1218,137,23.1213,120.45,-0.3515133202623498
1219,137,23.027,120.3402,-0.8879601366673072
1220,137,22.906,120.345,-0.3271303851149994
1221,137,22.9205,120.2078,0.0084501847926864
1222,137,22.999,120.1837,-0.5311445485248363
1223,137,22.9737,120.1815,-0.7312876859106563
1224,137,22.971,120.2286,-0.2530832822977869
1225,137,23.0648,120.1645,-0.1793862017555988
1226,137,23.5103,120.8052,0.4952930962242862
1229,137,23.1848,120.528,-0.6419574342122644
1230,137,23.5972,120.6777,-0.3913337646848651
1231,137,23.267,120.488,0.1730646336422595
1232,137,23.7237,120.2975,-0.8707160523550269
1233,137,23.351,120.5932,-0.4862168477546208
1234,137,23.3845,120.519,-0.8889698987374509
1235,137,23.3462,120.4293,0.1754526535885383
1236,137,23.2673,120.2163,-0.3413006985637862
1237,137,23.7913,120.4783,0.6730333686345128
1238,137,23.6538,120.1472,-1.381878821676893
1239,137,23.7935,120.3205,-0.2450325166785998
1240,137,22.983,120.2327,-0.2364231469342377
1241,137,23.1373,120.2802,0.221280737066418
1242,137,23.2272,120.3418,-0.4622809767735185
1243,137,23.6862,120.5622,0.4335138711946957
1245,137,23.6695,120.4648,0.0383717004888549
1249,137,23.0775,120.1082,-0.3831078612410606
1257,137,23.6608,121.414,-0.2982520881523099
1258,137,23.6732,121.4173,-0.6741504795677257
1259,137,23.9877,121.6173,0.4087115131489672
1260,137,23.9925,121.6165,0.6515479273866462
1261,137,23.9962,121.5858,1.2013157883415957
1262,137,23.993,121.6233,0.6801485343404372
1263,137,23.978,121.591,1.607812608931208
1264,137,23.9732,121.5993,1.111761066455678
1265,137,23.9757,121.553,-0.0829438237507889
1266,137,23.9648,121.56,0.4412494494180094
1267,137,23.9497,121.5392,-0.2286911241445122
1268,137,23.977,121.605,1.865925501901213
1269,137,23.8137,121.4328,-1.079035963137921
1270,137,24.2675,121.7325,-0.1302756381680937
1271,137,24.08,121.5955,-0.1744253440692043
1272,137,23.3522,121.297,-0.5180554296261259
1273,137,24.163,121.6447,-1.104158016308567
1274,137,24.1185,121.6165,-0.8275313431618952
1275,137,24.055,121.591,-0.944747088443949
1276,137,24.0172,121.6013,1.2077024360739332
1277,137,23.9373,121.5702,1.0918436924578472
1278,137,23.7852,121.4488,0.0507431174407455
1279,137,23.7653,121.4922,0.7366383078255061
1281,137,23.6867,121.4747,0.0844460795823819
1282,137,23.5905,121.3772,-1.276917689722939
1283,137,23.732,121.4362,-0.3259495799135577
1284,137,23.4995,121.367,0.0566854105862355
1285,137,23.4542,121.384,0.0914092332443627
1286,137,23.4615,121.3445,-0.3284890835348393
1287,137,23.3845,121.3523,0.2714078380631621
1288,137,23.2675,121.2942,0.767965949324913
1289,137,23.7092,121.54,-0.1742393848847724
1290,137,23.6538,121.5268,-0.8495866041170366
1291,137,24.3095,121.7405,-0.1449226051881783
1292,137,24.1492,121.6213,-0.6273704617344149
1293,137,24.0113,121.5715,1.1345472384384043
1294,137,23.9952,121.5577,1.68647920064792
1295,137,23.9897,121.584,-0.994366459195368
1296,137,23.8703,121.548,0.3520493078454
1298,137,23.4317,121.3398,-0.8487268277540526
1299,137,23.3232,121.3323,0.3974029400804298
1300,137,24.1795,121.5077,-0.731472096397026
1301,137,24.16,121.61,-1.4245879808261313
1302,137,23.9672,121.484,-0.6098709900243618
1303,137,23.8713,121.5005,-1.9058100409299528
1304,137,23.8703,121.59,-0.7412694569602666
1307,137,24.845,121.7973,-0.9092930533390028
1308,137,24.7982,121.7813,1.703114798388325
1310,137,24.6978,121.8052,0.4288728836115734
1311,137,24.6412,121.825,-0.1658232293646092
1312,137,24.5943,121.8462,-0.7705649727875632
1313,137,24.7088,121.7628,0.5624362701506328
1314,137,24.619,121.7812,-0.0545290869938793
1315,137,24.7807,121.7335,0.6079470485745084
1316,137,24.732,121.7294,0.7046883097431652
1317,137,24.6945,121.7202,-0.2598783286803574
1319,137,24.749,121.684,-0.1258243164558509
1320,137,24.7135,121.644,0.9504892563065398
1321,137,24.6448,121.588,0.6877205304198404
1322,137,24.6893,121.7603,0.2907344133039646
1323,137,24.7278,121.755,0.6217652859286179
1324,137,24.5995,121.8337,-0.2392232048007276
1325,137,24.6242,121.8272,-1.2321838486998995
1326,137,24.8241,121.7603,0.0341831254611228
1327,137,24.7883,121.7513,-0.1057451663008097
1328,137,24.7455,121.7142,0.2095477182024859
1329,137,24.765,121.7212,-0.048125831207711
1330,137,24.7233,121.7917,0.0518617643212341
1331,137,24.6903,121.792,0.1558329725882361
1334,137,24.666,121.7338,0.3874215430175075
1335,137,24.7663,121.7612,0.9747446158561068
1336,137,24.7655,121.748,0.901865272271178
1337,137,24.428,121.7407,-0.9975259891979192
1338,137,24.7212,121.667,0.9907261962314436
1339,137,24.6092,121.8488,-0.253462832172992
1340,137,24.9732,121.9183,0.5536449227599461
1341,137,24.7387,121.8083,0.6370619136883786
1342,137,24.7622,121.8088,0.8368323489932974
1343,137,24.6667,121.8205,0.7403344817462874
1344,137,24.5233,121.825,-1.272035885959549
1345,137,24.4677,121.7933,-1.348747035517896
1347,137,24.477,121.7787,-1.427322252906864
1348,137,24.4473,121.7707,-1.2559405792014149
1349,137,24.44,121.3728,-0.2512372414148215
1350,137,23.1618,120.6355,-0.8754328623480079
1352,137,22.591,120.3173,-0.302117982939547
1353,137,22.6462,120.3585,-0.1232830553050794
1354,137,22.6295,120.3672,-0.0176458542797625
1355,137,22.7873,120.279,0.0046347580744577
1357,137,22.8797,120.3707,0.9990714960309228
1358,137,22.656,120.3317,-0.8381384041074323
1359,137,22.891,120.4738,0.7579800647661566
1360,137,22.902,120.5352,-0.7702470550157796
1361,137,22.6707,120.491,-1.339565825049413
1362,137,22.6108,120.5588,-0.4822509764909525
1363,137,22.5462,120.4528,-0.4259470650430609
1364,137,22.4643,120.4535,-0.8185107505077266
1366,137,22.2617,120.6432,-1.648967567144774
1368,137,22.0982,120.7418,-0.8516977725723283
1369,137,22.1905,120.8703,-0.8093163864276703
1371,137,21.9137,120.8403,0.9243081598748688
1372,137,22.4397,120.5028,0.4332086755035615
1373,137,22.0055,120.738,-0.6699631201975589
1374,137,23.0817,120.5827,-0.8577526036207713
1375,137,22.7252,120.4908,-0.0102749185654491
1376,137,23.1625,120.7573,-1.467407343548147
1378,137,21.9433,120.8053,0.2142872098933875
1379,137,23.2777,120.7128,-1.4612049194659775
1380,137,22.6342,120.2633,0.3035021364041567
1381,137,22.6495,120.3203,-0.5100210236413623
1382,137,22.6237,120.2843,-0.6191300359562225
1383,137,22.9053,120.1732,-0.094523885888528
1384,137,22.7852,120.2385,-1.079197730450498
1385,137,22.7303,120.3412,-1.1124036795691552
1386,137,22.8873,120.6567,-2.473628596136773
1387,137,22.5348,120.5362,-0.6852234262819994
1388,137,22.574,120.5663,-0.8440361727228948
1389,137,22.4903,120.499,-0.3059038607924766
1390,137,22.747,120.7233,-1.1667419726309656
1391,137,22.7112,120.6412,-2.269388820243861
1392,137,22.0095,120.7367,-0.1998816860125797
1393,137,21.9428,120.7238,1.403856467428194
1394,137,22.5673,120.4475,-0.6271925595875584
1395,137,22.8858,120.3222,-0.1443815558265754
1396,137,22.795,120.295,0.3148143322800004
1397,137,22.6128,120.3113,0.6830714181897671
1398,137,22.6461,120.306,-0.44192277556011
1401,137,24.6312,121.0005,-0.3934896403461211
1403,137,23.5672,119.5552,-1.7818607227611698
1408,137,25.0392,121.507,-0.325880678553466
1409,137,25.0863,121.45,1.7060237805832348
1411,137,25.0947,121.5093,-0.5902604068222479
1412,137,25.0758,121.5083,0.0228481968724094
1413,137,25.0758,121.5273,0.3712364169332997
1414,137,25.063,121.4813,1.2620023055158618
1415,137,25.0563,121.5078,0.0122231629713114
1416,137,25.0572,121.5253,0.34480453367113
1417,137,25.0578,121.5442,0.1066224066426949
1418,137,25.0528,121.448,1.2202903593904202
1419,137,25.0388,121.5263,-0.1100213991663235
1421,137,25.0203,121.4652,0.3182316333953372
1422,137,25.017,121.5027,-0.6805951549704913
1423,137,25.0045,121.5073,-0.8894150260830452
1424,137,25.0007,121.4748,0.6064837664002365
1425,137,24.955,121.5303,0.0937803269124523
1426,137,24.9239,121.535,-0.9147971167376352
1427,137,24.9043,121.5447,-0.5795701755340993
1428,137,25.183,121.4167,1.2767701233865525
1429,137,25.1255,121.4532,1.4465225483027848
1430,137,24.9913,121.41,1.346088020335498
1432,137,24.9538,121.3375,0.885132012878037
1433,137,25.148,121.4365,1.4390517044048745
1434,137,25.1008,121.4403,1.4188136514107272
1435,137,25.0817,121.3828,1.6860556147371375
1436,137,24.959,121.5143,-0.1263204747570326
1437,137,25.1565,121.6855,0.0314211571416892
1438,137,25.1572,121.7237,1.1190762685497455
1440,137,25.1865,121.5202,0.9134400041352077
1442,137,25.0082,121.9882,0.1606877134773384
1443,137,24.9913,121.65,0.6962620564008947
1446,137,25.056,121.872,1.0728659261087945
1447,137,25.0237,121.906,0.0826591920859354
1448,137,25.0182,121.9808,0.2843269473593295
1449,137,25.2595,121.4938,1.3413445234935142
