recid,eqid,station_latitude,station_longitude,scaled_deltaW
50,30,33.801,-118.387,-1.5169893302652189
51,30,33.5556,-116.674,2.212122362993313
52,30,35.37,-119.021,-2.881086629088421
53,30,33.26,-116.37,0.5209945985373721
54,30,35.16,-119.35,-1.4673834881501562
55,30,33.9121,-117.838,0.4160400162343222
56,30,34.564,-118.642,1.236037929118193
57,30,34.31,-117.3,-0.2012145661173203
59,30,35.733,-120.29,-0.8735151659710202
60,30,35.671,-120.359,-0.4736761942026696
61,30,34.059,-117.312,0.1923102797713569
62,30,34.704,-118.426,-0.024665159985538
63,30,34.87,-118.9,-1.35213921264375
64,30,34.808,-118.72,0.5367494320829105
65,30,33.729,-116.979,1.802551679712304
66,30,35.644,-118.474,-1.250315382134744
67,30,34.09,-118.339,1.0157971620049624
68,30,33.77,-118.23,-1.87405883287732
69,30,34.674,-118.43,-0.4324223855209292
70,30,34.571,-118.56,1.6125489965493889
71,30,34.65,-118.478,0.9888635438624528
72,30,34.608,-118.558,1.657780930186034
73,30,35.997,-119.486,0.1728448067730193
74,30,35.04,-119.429,-1.5340864510831165
75,30,35.078,-119.401,-1.653816423873499
77,30,34.57806,-118.11401,0.0942995128216585
78,30,34.139,-118.121,-0.5650610959024176
80,30,34.5083,-117.922,1.7173925334079243
81,30,34.145,-119.206,-1.4662045269549835
82,30,34.091,-117.808,-0.215446727045951
83,30,32.719,-117.163,-0.5616011735413308
84,30,33.4894,-117.671,0.9200403496404836
85,30,33.37,-117.56,-0.5873770967404618
86,30,34.185,-118.018,1.6583685980414462
87,30,34.46,-118.753,0.4854982346444376
88,30,34.9417,-118.827,0.7625636665554303
89,30,34.41,-119.85,-0.4481939940883136
90,30,34.155,-117.675,0.6837971850250244
91,30,35.027,-118.791,0.0468599524084956
92,30,34.02,-118.053,0.2962588593157966
93,30,34.36,-117.63,-0.0389926776968407
321,76,36.503,-120.32,1.193015248834226
322,76,35.639,-120.404,-0.4244814579221058
323,76,35.743,-120.277,0.2679348356027847
324,76,35.751,-120.259,-1.5600079119036148
326,76,35.77,-120.247,-1.0932106629971616
327,76,35.724,-120.294,0.2839161755309838
328,76,35.707,-120.316,-0.3262094867188124
329,76,35.718,-120.304,1.2474200313817492
330,76,35.697,-120.328,1.2429094349422811
331,76,35.684,-120.342,1.0913135037067572
332,76,35.671,-120.359,0.7394959315137242
334,76,35.872,-120.422,-0.3357693761561811
335,76,35.896,-120.398,-0.8167410136866362
336,76,35.899,-120.433,-0.4292863175023976
337,76,35.908,-120.458,1.4304385613359665
338,76,35.921,-120.481,0.3916756866996694
339,76,35.927,-120.456,0.3495010840743632
340,76,35.787,-120.334,0.4859961400556548
341,76,35.803,-120.334,0.96116453005698
342,76,35.836,-120.395,-0.3742925438340334
343,76,35.859,-120.42,-1.6036655461914886
344,76,35.871,-120.404,-0.0691142987714735
345,76,35.878,-120.381,-0.033352987896968
346,76,35.879,-120.445,-1.6870112825764805
347,76,35.818,-120.378,-0.2684701270841135
348,76,35.843,-120.348,-0.4187282246871483
349,76,35.812,-120.391,-0.4034498553341089
350,76,35.87,-120.334,-0.5353119532431809
351,76,35.796,-120.411,0.8831150877930799
352,76,35.785,-120.444,-0.0090733621991403
353,76,35.77,-120.477,-0.126616327856555
354,76,35.738,-120.507,0.2162410774930752
355,76,35.81,-120.282,-0.2829885869080774
356,76,35.833,-120.27,0.5209201933146599
357,76,35.855,-120.281,-0.9499506681557546
358,76,35.957,-120.481,0.355348751821018
359,76,35.934,-120.497,-0.917583623878751
361,76,35.927,-120.509,-0.5421648607369551
362,76,35.922,-120.534,0.0787172855980198
363,76,35.905,-120.55,-1.4900548905287994
365,76,35.861,-120.6,-0.2468038363401174
368,76,36.034,-120.59,0.4715851395436573
588,113,34.07,-118.15,0.7163883770517527
589,113,34.177,-118.096,0.1114916725077179
590,113,33.817,-117.951,-1.5966301414605035
591,113,34.13,-118.036,0.0081104287547684
592,113,34.236,-118.439,-0.1023837800348042
593,113,34.1,-117.974,-1.096660065853207
594,113,33.965,-118.158,0.4034132482904838
595,113,34.127,-118.405,-0.1055811130497535
596,113,34.132,-118.439,-0.2794581853859072
597,113,34.286,-118.225,0.6596925415922205
598,113,33.916,-117.896,-0.8094671487950663
599,113,33.89,-117.927,0.8854865639930102
600,113,33.8904,-117.9258,-0.2472402101176165
601,113,34.168,-118.331,0.8688369755454254
602,113,34.15,-118.696,-0.4819812902369762
603,113,34.212,-118.606,1.012376105487533
604,113,34.419,-118.426,0.5618417508943181
605,113,33.9121,-117.838,0.9721324809529018
606,113,33.812,-118.27,-0.6838000104730151
608,113,34.459,-118.65,-0.5841728851285866
609,113,34.564,-118.642,0.8485578736407496
610,113,33.899,-118.196,1.6318205045090437
611,113,34.078,-117.871,-0.9500523869144047
612,113,34.087,-117.915,-1.4219816606300937
613,113,33.92,-118.137,1.1419398881996512
614,113,33.924,-118.167,-0.0616682754339711
615,113,34.093,-118.019,-0.2968487671779752
616,113,33.869,-117.709,-0.4651991289591318
617,113,33.719,-117.937,-0.5767837725450521
618,113,34.049,-118.112,1.022446066141429
619,113,34.2,-118.231,1.113888530000697
620,113,34.137,-117.883,-0.6249798723875524
621,113,33.99,-117.943,0.3311580564638541
622,113,33.729,-116.979,1.5095397091296396
623,113,33.662,-117.997,-0.0909032050558255
624,113,33.905,-118.279,1.428725009759129
625,113,33.929,-118.26,1.654006450321013
626,113,34.009,-118.361,0.3376642444377749
627,113,34.001,-118.431,-0.8127399181276395
628,113,34.063,-118.418,0.2413540960578748
629,113,34.062,-118.416,-1.2273633730252564
630,113,34.086,-118.481,-1.7768100024107754
631,113,34.088,-118.222,-0.7616296992803487
632,113,34.004,-118.23,-0.5367525740011528
633,113,34.115,-118.244,0.2331988686513402
634,113,34.09,-118.339,0.371082143140978
635,113,34.089,-118.435,-1.6377044465282802
636,113,34.111,-118.189,-0.2108550911818648
637,113,34.082,-118.298,0.4391172767974752
638,113,34.037,-118.178,1.0593456253927636
639,113,34.005,-118.279,0.8705637958222066
640,113,34.046,-118.355,0.2098855350474499
641,113,33.976,-118.289,-0.2026549308098557
643,113,33.754,-118.2,-1.2272549501394605
644,113,33.881,-118.176,0.6340850382848184
645,113,33.84,-118.194,0.6061085677511844
646,113,33.778,-118.133,-1.280365364738973
647,113,34.238,-118.254,0.2525535853943997
648,113,33.921,-117.973,-0.4775702439230542
649,113,34.026,-117.918,-1.1968616349802887
650,113,34.674,-118.43,-0.1573936225999444
651,113,33.846,-118.099,1.0243615399301351
652,113,34.688,-118.156,0.7702141563257735
653,113,33.897,-118.346,-1.2286692943375492
654,113,34.6,-118.241,-0.1355170397767882
655,113,34.604,-118.244,0.1390983016551225
656,113,34.045,-118.638,-0.1742269582241937
657,113,34.013,-118.8,-0.2438987957094052
658,113,34.024,-118.788,-0.3314642607365102
660,113,34.39,-118.08,0.0699358396263756
661,113,34.288,-118.881,0.1168177333434357
662,113,34.224,-118.057,1.2447539509075511
663,113,34.194,-118.412,0.8224977276108498
664,113,34.387,-118.533,-0.4915062724717277
665,113,34.391,-118.622,0.2242437900260785
666,113,34.209,-118.517,0.8199241810624661
667,113,33.915,-118.07,-0.1709029807512055
668,113,33.9354,-117.884,0.3901716438098699
669,113,34.042,-118.554,-1.502231961467188
670,113,34.296,-118.375,0.9424663289312348
671,113,34.25,-118.42,0.8971710905640448
672,113,34.222,-118.442,0.131944958386732
674,113,34.139,-118.121,-1.168889094203743
682,113,34.168,-118.078,0.3384203365503226
683,113,33.96,-118.432,-1.9521715067656111
684,113,34.056,-117.748,-0.9349808690494078
685,113,34.104,-117.574,1.1341737787020092
686,113,33.74,-118.335,-2.3290998009073185
