recid,eqid,station_latitude,station_longitude,scaled_deltaW
351,76,35.796,-120.411,0.945187708122958
352,76,35.785,-120.444,-0.2697139065610934
353,76,35.77,-120.477,0.6204799547770323
354,76,35.738,-120.507,-0.4120129951000711
355,76,35.81,-120.282,-0.1194617010448423
356,76,35.833,-120.27,-0.3935082714405353
357,76,35.855,-120.281,-0.4500271486288629
358,76,35.957,-120.481,1.730812230519919
359,76,35.934,-120.497,0.1561724041518158
361,76,35.927,-120.509,-0.6707112622824349
362,76,35.922,-120.534,0.8481848897544453
363,76,35.905,-120.55,-0.2528345476917319
365,76,35.861,-120.6,-0.0735086166979866
368,76,36.034,-120.59,1.5806450943040586
588,113,34.07,-118.15,1.731408157266158
589,113,34.177,-118.096,-0.1169770890198582
590,113,33.817,-117.951,-1.1014828923949895
591,113,34.13,-118.036,0.1422999087626906
592,113,34.236,-118.439,0.1214968348442217
593,113,34.1,-117.974,0.0809521640382459
594,113,33.965,-118.158,1.0470677089501503
595,113,34.127,-118.405,0.0386319286935383
596,113,34.132,-118.439,-0.0783692234546374
598,113,33.916,-117.896,-0.5915346908380701
599,113,33.89,-117.927,-0.4963399553960688
600,113,33.8904,-117.9258,-0.0029827803276705
601,113,34.168,-118.331,0.4777816451548694
602,113,34.15,-118.696,-0.8409308320482827
603,113,34.212,-118.606,0.1410100628515855
604,113,34.419,-118.426,0.3153063099889137
605,113,33.9121,-117.838,-1.5923966677190695
606,113,33.812,-118.27,-0.6790726713018035
608,113,34.459,-118.65,0.4587015635792725
609,113,34.564,-118.642,1.5702459925353578
610,113,33.899,-118.196,1.6786795680773998
611,113,34.078,-117.871,-0.4771511939206691
612,113,34.087,-117.915,-0.5592735459132614
613,113,33.92,-118.137,1.4267525014655795
614,113,33.924,-118.167,1.496951664929535
615,113,34.093,-118.019,-0.2354614578206419
616,113,33.869,-117.709,-0.953518774485924
617,113,33.719,-117.937,-0.9459728495393738
618,113,34.049,-118.112,1.357327985393824
619,113,34.2,-118.231,-0.0090913984663072
620,113,34.137,-117.883,-0.6043196299760111
621,113,33.99,-117.943,-1.5038316097965292
622,113,33.729,-116.979,0.3374183967956826
623,113,33.662,-117.997,-0.9452859505536914
624,113,33.905,-118.279,1.1314452072785692
625,113,33.929,-118.26,1.1915206788605304
626,113,34.009,-118.361,-0.1439969230340952
627,113,34.001,-118.431,-1.57749932449676
628,113,34.063,-118.418,-0.7914391629681867
629,113,34.062,-118.416,-0.7230143707092597
630,113,34.086,-118.481,-0.4114712241922489
631,113,34.088,-118.222,0.1067533407058997
632,113,34.004,-118.23,-0.1551278920256897
633,113,34.115,-118.244,1.199618163281668
634,113,34.09,-118.339,0.6645872491599573
635,113,34.089,-118.435,-1.4509786854038835
636,113,34.111,-118.189,0.2224623669014446
637,113,34.082,-118.298,-0.2690484215374193
638,113,34.037,-118.178,0.9438730292622102
639,113,34.005,-118.279,-0.0645456909548263
640,113,34.046,-118.355,-1.0750932592222664
641,113,33.976,-118.289,0.8290059992614155
643,113,33.754,-118.2,0.5639657521184835
644,113,33.881,-118.176,2.225834924808158
645,113,33.84,-118.194,1.6697588165331605
646,113,33.778,-118.133,0.0664173625277236
647,113,34.238,-118.254,0.79477657230001
648,113,33.921,-117.973,-0.2941621146608164
649,113,34.026,-117.918,-1.6020455069240185
651,113,33.846,-118.099,1.688035345882059
652,113,34.688,-118.156,-0.5271530397872611
653,113,33.897,-118.346,0.3183183982088689
654,113,34.6,-118.241,-0.5061714379998377
655,113,34.604,-118.244,-1.497906236586691
656,113,34.045,-118.638,-0.6700864335167929
657,113,34.013,-118.8,0.4517053486583564
658,113,34.024,-118.788,0.4940100626310972
660,113,34.39,-118.08,0.4207912835581684
661,113,34.288,-118.881,0.0743937229492013
662,113,34.224,-118.057,-0.2962114735778961
663,113,34.194,-118.412,0.3817572973234299
664,113,34.387,-118.533,-0.38390326710281
665,113,34.391,-118.622,-0.3251754928902406
666,113,34.209,-118.517,0.1116317533117666
667,113,33.915,-118.07,0.7135485234824851
668,113,33.9354,-117.884,-0.9075205927646512
669,113,34.042,-118.554,-2.836719275171361
670,113,34.296,-118.375,1.463238429191445
671,113,34.25,-118.42,0.2568395756788073
672,113,34.222,-118.442,0.154394194946641
674,113,34.139,-118.121,-0.14440478993309
682,113,34.168,-118.078,0.1565020498920498
683,113,33.96,-118.432,-0.9823329926445724
684,113,34.056,-117.748,-1.23588403486644
685,113,34.104,-117.574,-0.5003823606595804
686,113,33.74,-118.335,0.9960806835198548
687,113,33.951,-117.446,-2.1361205752406445
688,113,34.827,-118.265,0.7588270042091483
689,113,34.091,-118.093,0.723668056706638
690,113,34.115,-118.13,0.1799150466701113
691,113,33.944,-118.087,1.2617928039713646
692,113,34.005,-118.485,-0.2668999858720658
693,113,34.146,-118.412,0.999053529820662
694,113,34.221,-118.421,0.144554939924598
695,113,34.235,-118.366,-1.0531056748958438
696,113,34.269,-118.303,0.3220746791400284
697,113,34.326,-118.444,0.1076297878893511
698,113,34.306,-118.437,-0.1376942311009601
699,113,34.16,-118.534,0.4162486660488347
700,113,33.736,-118.269,0.5724987615391544
701,113,33.822,-118.356,-0.3219939291736765
703,113,33.821,-117.818,-1.6306617637552066
704,113,34.064,-117.952,-0.3619789567688424
705,113,34.02,-118.053,-1.1025817461462368
706,114,34.07,-118.15,0.5023098867273704
707,114,34.177,-118.096,0.3320229993335931
708,114,33.924,-118.167,-0.3194603099129487
709,114,33.905,-118.279,0.9168217053409428
710,114,33.929,-118.26,0.9652066494942813
711,114,34.009,-118.361,1.2013324764481197
712,114,34.09,-118.339,-0.1820168217558498
713,114,34.037,-118.178,1.0718415801457104
714,114,34.224,-118.057,-0.3259745972371358
715,114,34.115,-118.13,0.2513455175214834
716,114,34.16,-118.534,-0.4086485148549836
3683,114,33.817,-117.951,-0.0484741927165703
3684,114,34.13,-118.036,-0.0377635551475501
3685,114,34.1,-117.974,0.4865445701063525
3686,114,33.965,-118.158,0.4005231440361702
3687,114,34.127,-118.405,-1.0223759523714264
3688,114,34.286,-118.225,0.3342359650090625
3689,114,33.916,-117.896,0.2215216888233031
3690,114,33.847,-118.018,0.779949239945383
3691,114,34.168,-118.331,-0.1653925404042813
3693,114,34.212,-118.606,-0.1973256315541253
3695,114,33.812,-118.27,-0.7733207594293163
3697,114,33.899,-118.196,-0.0415423314511906
3698,114,34.078,-117.871,-0.2016579136989303
3699,114,34.087,-117.915,-0.0153382126874035
3700,114,33.92,-118.137,-0.4012782496428596
3701,114,34.093,-118.019,-0.3432907855146748
3702,114,33.719,-117.937,-0.1811691541747221
3703,114,34.2,-118.231,0.4335929011967945
3704,114,33.79,-118.012,0.9663351149468354
3705,114,34.137,-117.883,-0.7963125876911945
3706,114,33.99,-117.943,-0.7471571965857366
3707,114,34.001,-118.431,-0.7830925363743195
3708,114,34.088,-118.222,-1.2248848041351246
3709,114,34.004,-118.23,0.7263478502251887
3710,114,34.115,-118.244,0.0207777179257658
3711,114,34.089,-118.435,-1.5652891314712851
3712,114,34.111,-118.189,-0.8664999460158622
3713,114,34.082,-118.298,-0.5645632687523467
3714,114,34.005,-118.279,0.4116644927358608
3715,114,34.046,-118.355,-0.2540063807334157
3716,114,33.976,-118.289,1.100827714197801
3719,114,33.921,-117.973,0.7989812951726325
3720,114,34.026,-117.918,-0.9964927717087144
3721,114,33.846,-118.099,0.9279446249060188
3722,114,33.897,-118.346,0.944211561942513
3723,114,33.881,-118.176,0.8553074180649903
3725,114,33.886,-118.389,1.7060261228721718
3726,114,34.39,-118.08,1.0718641161908429
3727,114,34.194,-118.412,-0.1652937609198244
3728,114,34.209,-118.517,-0.1749359302820592
3729,114,34.042,-118.554,-2.741284571210706
3730,114,34.25,-118.42,-0.2714840911999099
3731,114,34.222,-118.442,0.2916723412014315
3732,114,34.168,-118.078,0.1234841090364348
3733,114,34.091,-118.093,-0.304926365297323
3734,114,33.944,-118.087,0.1115602016231162
3735,114,34.146,-118.412,0.1247684405059915
3736,114,34.221,-118.421,-0.0027464333365987
3737,114,34.235,-118.366,-1.435134743123938
3738,114,34.269,-118.303,0.4546558720617975
3739,114,34.306,-118.437,-0.103803099753934
3740,114,33.822,-118.356,0.7838466283851738
3741,114,33.821,-117.818,-0.7902363914856665
3742,114,34.064,-117.952,0.0153630704295012
730,118,37.465,-122.342,0.5963672316850562
732,118,37.657,-122.082,0.4046354217737998
733,118,37.657,-122.061,-0.3367952056950963
734,118,37.484,-122.313,0.7810850559834904
735,118,37.47,-122.32,0.3500932702448706
736,118,37.397,-121.952,-1.90769253615996
737,118,37.785,-122.303,1.3498366722844293
740,118,37.047,-121.984,-0.1448101105121149
741,118,36.573,-121.184,-0.9881145432168
742,118,36.532,-121.143,-1.0552109544168726
743,118,36.658,-121.249,1.5903070760307114
744,118,36.569,-121.043,-0.8608220331162652
745,118,36.673,-121.195,-0.5875907983774399
746,118,36.483,-121.18,-1.2580821907789812
747,118,37.512,-122.308,0.5786585147581258
748,118,37.87,-122.24,0.6195722601076012
749,118,37.876,-122.249,2.5459906485347994
750,118,37.452,-121.807,0.4658302292625602
751,118,36.973,-121.953,-0.6964637300684919
752,118,37.05,-121.803,-1.2353154640154025
753,118,37.124,-121.551,-1.7722939960127908
754,118,37.118,-121.55,0.3932309657205194
755,118,37.709,-121.932,-0.1499082561597971
756,118,37.492,-122.136,-0.1694169965194725
757,118,37.844,-122.295,2.193087502760787
760,118,37.535,-121.929,-0.9459256463750968
761,118,37.53,-121.919,-0.7699350393496478
762,118,36.973,-121.568,-1.0809539866099271
763,118,37.009,-121.569,-0.9920287454787208
765,118,36.982,-121.556,-1.2114944675364645
766,118,36.987,-121.536,-1.1800992401720842
767,118,37.001,-121.522,-1.650952246120979
768,118,37.026,-121.484,-0.2987606300072066
769,118,37.033,-121.434,-2.0903746393230045
770,118,37.808,-122.476,3.2896769081175923
771,118,37.338,-121.714,-1.3575963663443125
772,118,37.67,-122.086,1.3573449233302168
773,118,37.679,-122.082,-0.2245114749489299
774,118,36.765,-121.446,-0.9286798048526156
775,118,36.848,-121.397,1.2272624934468646
776,118,36.85,-121.4,0.5369450583411858
777,118,36.888,-121.413,-0.1248353249636479
778,118,37.172,-122.01,-0.1477926257182799
780,118,37.529,-122.361,-0.7985240942625549
781,118,36.597,-121.897,-1.0458750603244389
782,118,37.813,-122.314,2.5265091111703817
783,118,37.806,-122.267,2.278722039034696
784,118,38.043,-122.797,3.056213431851293
785,118,37.453,-122.112,0.2140617919698278
786,118,37.42,-122.21,1.455767103503451
789,118,37.935,-122.342,2.04146721562869
790,118,36.753,-121.395,0.4432658164594076
791,118,37.728,-122.385,-0.514767883096949
792,118,37.778,-122.513,2.4183092775127486
793,118,37.74,-122.432,0.8788239065744138
795,118,37.792,-122.457,2.40454762921052
797,118,37.803,-122.408,0.2862143012920885
798,118,37.622,-122.398,1.106874613831553
799,118,36.671,-121.642,-1.9987130870337515
800,118,37.21,-121.803,-0.306042944934046
801,118,37.255,-122.031,-0.9194349678466688
802,118,37.262,-122.009,-0.517103681814272
805,118,37.402,-122.025,-0.870083564943032
806,118,37.597,-121.88,-0.5419880460875678
808,118,37.001,-122.062,-0.38350908318851
809,118,37.001,-122.06,-0.2381490061024838
810,118,36.972,-121.995,0.3673704166536409
811,118,37.429,-122.258,0.1258695021121996
812,118,37.807,-122.361,0.1580676773788164
831,125,34.56,-115.743,0.9963528890209888
832,125,33.817,-117.951,0.5993523216516842
833,125,34.127,-118.059,-0.3421037240668995
834,125,34.13,-118.036,0.3228813108629865
835,125,35.271,-116.066,-0.0005035102807393
836,125,34.1,-117.974,0.5288806194934352
837,125,34.887,-117.047,0.0765882831627727
838,125,33.965,-118.158,0.3342730783767205
839,125,34.286,-118.225,-0.0448196212469924
840,125,35.002,-117.65,1.0415171911091197
841,125,33.916,-117.896,0.0080680768594131
842,125,33.847,-118.018,0.6522822388528302
843,125,34.168,-118.331,1.3645134114590616
844,125,34.15,-118.696,-1.039026283111857
845,125,34.358,-118.571,0.2608865493251848
846,125,33.899,-118.196,1.0199131169635642
847,125,34.851,-116.858,-0.0494191274108231
848,125,34.087,-117.915,0.515468039317237
849,125,33.962,-116.509,-0.274095833175987
850,125,33.924,-118.167,0.5376665668024131
851,125,34.15,-117.939,-0.511338625143222
852,125,34.093,-118.019,0.0223554189921816
853,125,33.869,-117.709,-0.184916271956116
854,125,35.268,-116.684,-0.095675363311421
855,125,33.719,-117.937,0.6278545249896108
856,125,34.2,-118.231,-0.3192171144094752
857,125,34.137,-117.883,0.2524868908317704
858,125,33.99,-117.943,0.7640251468856598
859,125,33.729,-116.979,-0.4004937460999381
860,125,33.727,-118.044,0.8071895002782544
861,125,33.717,-116.155,-0.151273833326522
862,125,33.905,-118.279,0.7157498841062808
863,125,34.13,-116.314,-0.4677473805799053
864,125,33.929,-118.26,0.0142855578335134
865,125,34.004,-118.23,0.1373271539109178
866,125,34.115,-118.244,0.6820703526880473
867,125,34.111,-118.189,-0.0455705846387157
868,125,34.082,-118.298,-0.3262224433633427
869,125,34.037,-118.178,0.4764237327315748
870,125,34.005,-118.279,-0.439519583680231
871,125,34.045,-118.298,-0.0205449090538768
872,125,33.976,-118.289,0.3805913723440387
873,125,33.881,-118.176,0.9632829956477156
874,125,34.238,-118.254,0.334920530198848
875,125,33.921,-117.973,0.6761522414666284
876,125,34.026,-117.918,-0.1723748453059035
877,125,33.846,-118.099,1.0347866203012006
879,125,33.905,-116.419,-1.823011435420804
880,125,34.04856,-116.57816,-0.9139586093469678
881,125,33.924,-116.543,-0.5750063870595469
882,125,34.209,-118.517,-0.0238651643732866
883,125,33.829,-116.512,-0.0818629182354784
884,125,34.056,-117.748,0.8501951789694265
885,125,33.324,-116.683,-1.859712660326
886,125,33.951,-117.446,-1.3800078611053364
887,125,34.065,-117.292,0.7566317879265423
888,125,34.091,-118.093,0.3648398527056677
889,125,33.944,-118.087,0.8847655372514945
890,125,33.851,-116.852,-1.9260795223790548
891,125,34.221,-118.421,0.3594486506230538
892,125,34.235,-118.366,-0.9316580840288744
893,125,34.269,-118.303,0.8311996971572465
894,125,34.16,-118.534,-0.0285815395737482
895,125,33.7278,-117.824,0.3701481464039128
896,125,34.021,-116.009,-2.363222474501354
897,125,33.821,-117.818,-0.3085299325054403
898,125,34.064,-117.952,0.3838785461664696
899,125,34.904,-116.823,0.566881388777516
3751,125,34.088,-116.919,-0.0099289323634668
3752,125,33.925,-116.389,-0.2723464009327764
3753,125,33.74624,-116.2163,0.9045457431395618
3755,125,35.043,-116.572,0.5411140222742202
3756,125,33.92474,-116.54794,-0.4935550481243633
3757,125,33.81663,-116.3945,-0.3165504073623911
3758,125,33.99,-116.656,-1.1397979681599733
3759,125,34.238,-116.935,-1.1532424506182215
900,126,34.238,-116.935,-1.6998642668846171
901,126,33.962,-116.509,2.366219746929674
902,126,33.426,-116.078,-0.3376628215543189
903,126,34.662,-118.387,1.6514598216074992
904,126,33.869,-117.709,0.0574817754009795
905,126,33.729,-116.979,0.5024232406930461
906,126,34.405,-117.313,0.2008637588511827
907,126,33.717,-116.155,0.3755060847935001
908,126,33.715,-116.221,0.2063609472398587
909,126,34.13,-116.314,0.0002183199698609
910,126,34.04,-118.445,0.4335753475181423
911,126,34.053,-118.171,1.0567180119188169
912,126,34.059,-118.246,1.1866991079527591
913,126,34.062,-118.198,0.5734242122094807
914,126,33.628,-116.28,-1.5974821244538022
915,126,33.564,-115.987,1.6239733008113857
916,126,34.233,-117.661,-1.188871964703747
917,126,33.634,-117.902,0.4742139344425692
918,126,33.421,-115.831,1.0787276193045083
919,126,33.504,-115.913,1.4234223492345783
920,126,33.829,-116.512,0.0331685789167356
921,126,34.458,-117.909,0.3434930843770319
922,126,34.467,-117.52,-0.0445043016774649
923,126,33.324,-116.683,-2.0324617518277504
924,126,34.169,-117.579,-0.4684128148752957
925,126,34.104,-117.574,-0.6894650019863804
926,126,33.951,-117.446,-1.3297188294769218
927,126,33.58,-116.931,-2.30776595561851
928,126,33.28,-115.984,1.4720575537821374
929,126,34.103,-117.288,-0.1409482563382824
930,126,34.065,-117.292,0.5530460114775483
931,126,33.76,-116.96,-0.6199398541009052
932,126,33.757,-118.084,0.1384220553742687
933,126,33.851,-116.852,-1.888282349687781
934,126,33.888,-116.684,-1.5791981364891017
935,126,34.16,-118.534,-0.1403589538961925
936,126,33.496,-117.149,1.5681617958598373
937,126,33.64,-117.094,-1.180091310975418
938,126,34.314,-117.545,-0.7280558781925724
939,126,34.369,-117.658,0.5218258168629413
940,126,34.904,-116.823,0.6078052451174832
6056,126,34.136,-117.213,-0.9877183604887168
6057,126,33.925,-116.389,0.392611612955009
6058,126,34.04856,-116.57816,0.9548572998885833
6059,126,33.92474,-116.54794,0.9438614276855012
941,127,34.07,-118.15,0.207921193165898
942,127,34.016,-119.362,-0.8725230710131667
943,127,33.817,-117.951,-0.0956203585255933
944,127,34.58,-118.199,-0.044598811360464
945,127,34.758,-118.361,-0.6173121798857354
946,127,34.127,-118.059,-0.2081864616175896
947,127,34.13,-118.036,-0.3039662250626983
948,127,34.236,-118.439,-0.6601157638207882
949,127,34.1,-117.974,-0.621280976417875
950,127,33.965,-118.158,-0.2942789901100694
951,127,34.127,-118.405,0.6983995762594966
952,127,34.132,-118.439,1.956444452593871
953,127,34.286,-118.225,-0.2421055356130172
954,127,33.916,-117.896,0.1400756023189018
955,127,33.847,-118.018,0.1871678686868274
956,127,34.204,-118.302,-1.2654931180483706
957,127,34.208,-119.079,0.4786737949333096
958,127,34.212,-118.606,-0.837380510094647
959,127,34.419,-118.426,0.095556742498309
960,127,33.812,-118.27,-1.4539559869663532
962,127,34.564,-118.642,2.0838655546751865
963,127,33.899,-118.196,-0.8129714722167783
964,127,34.078,-117.871,-0.49649940186461
965,127,34.087,-117.915,-0.3519519947947471
966,127,33.92,-118.137,-0.5386406436968275
967,127,33.924,-118.167,0.0632519323106926
968,127,34.15,-117.939,-1.2797398586185766
969,127,34.093,-118.019,-0.4082276950882036
970,127,34.662,-118.387,-0.2102119673301413
971,127,33.869,-117.709,0.5414282151920482
972,127,33.79,-118.012,0.2652613672736043
973,127,34.2,-118.231,-1.897720388604525
974,127,34.137,-117.883,-0.763464228574812
975,127,33.99,-117.943,-0.4196422458054896
976,127,33.731,-117.023,0.2518414114422764
977,127,34.088,-118.365,0.9747195750343928
978,127,33.727,-118.044,-0.906900306379939
979,127,33.662,-117.997,-0.2254359704901228
980,127,33.905,-118.279,-0.322133462507886
981,127,34.312,-118.496,1.0837353301486743
982,127,34.313,-118.498,0.960397297276886
983,127,33.929,-118.26,-0.210958645250395
984,127,34.009,-118.361,-0.4880749335426684
985,127,34.063,-118.463,0.142358410910799
986,127,34.001,-118.431,0.5087476609446736
987,127,34.063,-118.418,0.3498295552142901
988,127,34.086,-118.481,1.3348662391513166
989,127,34.053,-118.171,0.1856791072162057
990,127,34.088,-118.222,-0.5283014854673216
991,127,34.004,-118.23,-0.7263989962485772
992,127,34.115,-118.244,0.2115102859647222
994,127,34.09,-118.339,0.8149564637411093
995,127,34.089,-118.435,0.0464994081257976
996,127,34.111,-118.189,-0.9657932430256854
997,127,34.082,-118.298,-0.1821807559023741
998,127,34.037,-118.178,0.5495866624589284
999,127,34.043,-118.271,-0.5461858460840884
1000,127,34.005,-118.279,0.0563076410501265
1001,127,34.021,-118.287,-1.014266195701785
1002,127,34.046,-118.355,1.1154927468246325
1003,127,34.24892,-118.4789,0.4552448917179684
1004,127,34.059,-118.246,0.6244745788390652
1005,127,34.068,-118.439,0.1195814474635297
1006,127,34.062,-118.198,-0.0675327873427983
1007,127,34.045,-118.298,-0.2582781529650477
1011,127,34.106,-118.454,1.229864006266196
1012,127,34.294,-118.483,0.5137875307650025
1013,127,33.768,-118.196,-0.5000579187480254
1014,127,33.84,-118.194,-0.1999184543668247
1015,127,34.238,-118.254,-0.8778161369079392
1016,127,33.921,-117.973,0.1437127395104446
1017,127,34.026,-117.918,-0.4612941249170484
1018,127,34.674,-118.43,1.125467896400525
1019,127,34.571,-118.56,-1.3663250386187282
1020,127,34.65,-118.478,-0.4307453859736103
1021,127,34.65,-118.477,-1.360303994358051
1022,127,34.608,-118.558,-1.9193728917544304
1023,127,33.846,-118.099,0.1677527037543136
1024,127,34.739,-118.214,-0.1041259496603382
1025,127,33.897,-118.346,-0.3599651877430505
1026,127,34.594,-118.242,0.3787975185074826
1027,127,34.595,-118.243,0.3005284714780854
1028,127,34.596,-118.243,0.6926349373711894
1029,127,34.598,-118.242,1.1793507130424516
1030,127,34.6,-118.241,1.6017721004259462
1031,127,34.604,-118.244,0.0813818854389429
1032,127,34.486,-117.98,0.8740470557346317
1033,127,34.013,-118.8,-0.5089276627959283
1034,127,33.886,-118.389,0.169026212933207
1035,127,35.07,-118.175,1.109031966550936
1036,127,35.042,-118.377,-0.7437063277454614
1037,127,33.99,-118.114,-0.4765612762712357
1038,127,34.288,-118.881,0.0270550003646887
1039,127,34.233,-117.661,-0.1952234860820865
1040,127,34.224,-118.057,-0.5114609829040322
1041,127,34.194,-118.412,-0.6921505910427284
1042,127,34.848,-118.536,0.0671551423167192
1043,127,34.387,-118.533,0.2353934592053687
1044,127,34.391,-118.622,-0.2725564926208392
1045,127,33.634,-117.902,-0.2980653572864331
1046,127,33.623,-117.931,0.0523757050490586
1047,127,34.209,-118.517,-0.2050144388658253
1048,127,34.042,-118.554,-2.1047233001948187
1051,127,34.296,-118.375,0.1522107168835415
1052,127,34.581,-118.135,1.3122299506920143
1053,127,34.435,-118.582,0.9743783961714652
1054,127,34.168,-118.078,-0.3351403510031497
1055,127,34.467,-117.52,0.7043076000723181
1056,127,33.96,-118.432,0.1102266799874862
1057,127,34.109,-119.065,0.3973256866284618
1058,127,34.145,-119.206,-0.1780558801179229
1059,127,34.169,-117.579,0.1603305176851144
1060,127,33.746,-118.396,0.1085716922624614
1061,127,33.74,-118.335,0.7262100891338251
1062,127,34.281,-118.478,0.925221619593706
1063,127,33.951,-117.446,-1.0667506941271498
1064,127,33.787,-118.356,-0.0068675824955927
1065,127,34.87,-118.206,-0.9886129934571708
1066,127,34.183,-117.321,0.497424299929165
1068,127,34.065,-117.292,0.6206154341296
1069,127,34.091,-118.093,0.3855701185169876
1070,127,33.787,-116.958,1.8164631496950068
1071,127,34.115,-118.13,-0.5579537619637339
1072,127,33.722,-118.309,0.4477158942477201
1073,127,34.743,-118.724,0.8450959095999061
1074,127,34.422,-119.851,1.038718160037932
1075,127,33.944,-118.087,-0.6647454913398265
1076,127,34.011,-118.49,0.7859841406118333
1077,127,34.232,-118.71,-0.0581742519279106
1078,127,33.757,-118.084,-0.2905858350610372
1079,127,34.264,-118.666,1.1918086889230726
1081,127,34.221,-118.421,-0.1391043488193964
1082,127,34.269,-118.303,0.1460216269525963
1083,127,34.311,-118.49,0.6130685001283359
1084,127,34.312,-118.481,0.1746485133895456
1085,127,34.326,-118.444,0.0009101613976414
1086,127,34.16,-118.534,0.5090568909166269
1087,127,33.736,-118.269,0.378198535814753
1088,127,34.084,-118.6,-0.993030837318167
1089,127,33.7278,-117.824,-1.1799384087064029
1091,127,34.276,-119.293,0.9854740977897812
1092,127,33.821,-117.818,-1.111436121927131
1093,127,34.064,-117.952,-0.1619103549796383
1094,127,34.015,-118.029,0.4193429846364296
1095,127,34.381,-117.737,1.4699214930753777
1096,127,34.314,-117.545,-0.4071656318583529
1097,127,34.369,-117.658,-0.2027409643672631
1179,137,23.7192,120.4125,-0.9260485186213394
1180,137,23.6013,120.1715,-0.7894513699589569
1181,137,23.5815,120.552,0.7674154301408327
1182,137,23.4853,120.2692,-0.8272202162004174
1183,137,23.4653,120.544,-0.3591621132630842
1184,137,23.3328,120.1523,-1.2555607106450628
1185,137,23.2963,120.5828,0.0473844943614034
1186,137,23.355,120.4052,0.0733781660927313
1187,137,23.2212,120.1532,-0.1282828380196323
1188,137,23.2147,120.268,-1.4287167662821303
1189,137,23.1795,120.4778,-0.5930771181222373
1190,137,23.0457,120.4615,-0.8055891499531647
1191,137,22.9655,120.28,-0.4262461862071686
1192,137,23.757,120.6062,-0.1896536830284139
1193,137,23.7795,120.5137,-0.5083949724629353
1194,137,23.7987,120.4113,-1.2803439274314008
1195,137,23.752,120.2468,-2.116061991035468
1196,137,23.632,120.6052,0.8062281090032778
1197,137,23.6135,120.5282,0.127367645079254
1198,137,23.5799,120.291,-1.42444210162866
1199,137,23.5407,120.2153,-1.3809432573671516
1200,137,23.5212,120.5443,1.2085963076432653
1201,137,23.52,120.584,1.0814159748614136
1202,137,23.6073,120.4788,-0.1835029175002538
1203,137,23.5207,120.344,-1.1736612435671163
