eqid,_lmc_source_pos,_source_index,_lmc_selected_rank,_lmc_event_rows_available,_lmc_event_rows_selected,station_latitude,station_longitude,scaled_deltaWT001,scaled_deltaWT003,scaled_deltaWT006,scaled_deltaWT010,scaled_deltaWT030,scaled_deltaWT060,scaled_deltaWT100,scaled_deltaWT300,scaled_deltaWT600
175,2236,2236,50,280,80,23.3583,120.5833,1.2325830515421532,1.0528888071879203,0.7395781787334533,0.5898928939319396,1.01119361765362,2.07701072582272,1.940012316636668,1.54105581549384,1.4502375170766368
175,2249,2249,51,280,80,22.906,120.345,1.531696142714969,1.565567494799108,1.5046863555072885,1.137309316064583,0.5610234676733807,1.1215423190260123,1.223152367775061,1.801085774918558,1.1679497805064163
175,2399,2399,52,280,80,24.1815,120.6338,-1.116767540052342,-1.2332308739319064,-1.3246629712052442,-0.8522275706053729,-0.8623735123567903,-0.3258557562677887,0.1622411510750601,-0.9463250103202724,0.2943680960996109
175,2347,2347,53,280,80,22.6108,120.5588,0.0093524107497421,0.0793568051409311,0.0921934169796465,-0.1983714184520897,-0.8319638194646239,-0.6303993765212453,1.0437506562406011,0.0383136224305107,0.5027060629713894
175,2389,2389,54,280,80,24.523,120.8148,-0.3291945285639899,-0.3522304191977907,-0.3591196456399445,-0.2666775830443313,-0.0422968069972183,-0.383702364496166,-0.9815612213878644,-0.7309420377766058,-1.50170159463159
175,2426,2426,55,280,80,24.6917,121.0135,0.5670828287268658,0.5280387178755217,0.5908973912328115,0.4452787968694922,0.7044349134980549,0.1013058080933945,-0.5988403671100275,-0.8035755396575092,-1.234568507985326
175,2345,2345,56,280,80,22.902,120.5352,0.8314526620126456,0.8029596083932723,0.6970011308597674,0.4237633146331452,-0.1656403492831905,0.2406090811155473,2.0126740939214183,-0.0601670660832138,-0.1842889857986111
175,2259,2259,57,280,80,23.7237,120.2975,2.677981346981712,2.764039049383917,3.548984965856906,2.8651611627300344,1.976278498077801,1.389677270531355,-0.4054177140139757,0.6451100927486879,2.1609960047265617
175,2368,2368,58,280,80,25.1758,121.434,-0.3683592744283589,-0.3263335605826604,-0.3012149890415468,-0.3132450552125098,-0.3957258847833935,-0.167396874080394,0.0150052869841379,0.3568034936327501,-0.3110406972214211
175,2343,2343,59,280,80,22.8797,120.3707,0.9257945671903576,0.8560446353410965,0.7302873863783234,0.5194980056561596,1.4779528319938442,1.205377676311157,1.0844067621189368,2.938204107347756,2.352048369607116
175,2459,2459,60,280,80,22.9102,121.1287,0.4895593089929748,0.4315417591355776,0.2826688285986825,0.1602651158568974,0.5070397716769077,0.7757117345093425,0.4356346868813966,-0.0515108037774571,0.3196583613811169
175,2363,2363,61,280,80,25.063,121.4813,-0.2877813154282149,-0.2079900961866503,-0.1449390387907079,-0.3577196293100078,-0.4245344981965661,-1.4810030342522498,-0.6266016364840484,-1.0141703081542677,-1.3214130172651526
175,2432,2432,62,280,80,24.2455,120.6018,-1.596018387386451,-1.6013864195672034,-1.2714361581551066,-1.1066515680855773,-1.3590671190022257,-1.5082713912865084,-1.386063425340858,-0.8852367389109427,-0.467137188124305
175,2438,2438,63,280,80,24.0557,120.424,-0.635457824324823,-0.5064112293599682,0.197629221059403,0.443742088336811,-1.4251253253656264,-1.9343063049607947,-1.6962597115695732,-0.5411327533684918,0.8637597693529893
175,2364,2364,64,280,80,25.0572,121.5253,-0.6171809454644076,-0.5364509367185795,-0.4307920645654015,-0.7306376693263158,-0.9192965627109988,-1.0049355301026608,-0.7082165910135801,-1.382767151184857,-1.799871328383254
175,2235,2235,65,280,80,23.4388,120.5957,2.5357166754670626,2.376842648974455,2.2384727109996345,1.9730057882149368,2.825318468892537,2.6982159964414745,1.7180505695634074,0.771576786808616,0.5869557234723283
175,2423,2423,66,280,80,24.9823,121.2625,-0.6489662039175154,-0.6376418294532233,-0.404455570855228,-0.0405656261234691,-0.5338222299625321,0.0185081757245054,0.2249533339158845,0.5153657897834059,0.2864647625352041
175,2391,2391,67,280,80,24.4912,120.663,0.4592381547752049,0.4387129549786477,0.3354247005544472,0.2566964956243061,1.3029203538558152,0.3171316293472825,-0.1874353124095631,-0.5458029736430765,-1.19591604174697
175,2250,2250,68,280,80,22.9205,120.2078,0.1605859995883726,0.2217257017602141,0.2673049395854682,-0.1419988556256302,-0.8302591927066929,-0.3426814056015439,0.1779707124997895,1.770382603689957,1.521132828477267
175,2439,2439,69,280,80,23.8928,120.3865,-0.2926567860062486,-0.142918883205265,0.5326327036552257,1.3481247958074851,-0.3707292503398877,-0.5267237866938668,-1.207391569818158,0.477124848230559,1.083903313635706
175,2334,2334,70,280,80,24.6667,121.8205,-0.8956064219497663,-0.8032326543542633,-0.7365654313923418,-0.9409690343915258,-1.2364507509240787,-1.355369483109618,-0.7048561381757608,-1.2357002969052784,-1.776021882361513
175,2434,2434,71,280,80,24.0727,120.5402,0.1904823287109976,0.1770008556398499,0.2892523169146219,0.6438476120699861,0.2827403063541994,0.2930906859008984,0.6241379185378199,-0.2665154140073937,0.995599931626217
175,2241,2241,72,280,80,23.2698,120.2705,1.6327039226549367,1.7966143852386924,1.842214976413625,2.1565046778429857,1.6846516062293215,0.4792882731613642,1.0266419858693356,2.188052236705867,1.24627042964401
175,2316,2316,73,280,80,24.5943,121.8462,0.5088459280514316,0.4470565777779734,0.2920912853868987,0.1324982348153348,0.6650970581889613,1.2698226374703434,1.4059233605869403,0.982901097258615,-0.2993444897300941
175,2228,2228,74,280,80,23.5799,120.291,2.481698983840748,2.5835501728982604,2.612660584306459,2.108868277193635,1.3733495912375016,1.5831237028150429,0.2213902191039776,1.1543597944791484,2.232439542093366
175,2371,2371,75,280,80,25.1523,121.3955,0.6847911023422597,0.6738227328914378,0.5852551183996123,0.5654263774969591,0.9322408336904872,0.8933825277517269,1.2879423163339985,0.5082353336722745,-0.0078210386847059
175,2425,2425,76,280,80,24.7695,121.0488,-0.0264343994935849,-0.1118622274904258,-0.2185731034684941,-0.3444418351460569,0.0274601788100657,0.2868266241266765,0.4000824276073285,0.6723769296892738,-0.6567105470812251
175,2407,2407,77,280,80,24.1355,120.549,0.2773924208344129,0.5019207509453862,0.0928809398897661,0.0962128544884183,0.5093871891248389,-0.1022494830900286,-0.0555855100831556,0.0662215553005166,0.4736284886861615
175,2402,2402,78,280,80,24.1935,120.6688,-1.502225501974061,-1.5512021064434314,-1.6846335217686637,-1.7522352659237943,-1.6458283054263727,-0.9268530369187732,-0.3306081793175822,-1.125843931527833,-0.7291684857415129
175,2331,2331,79,280,80,24.6092,121.8488,-1.838833619743296,-1.8748374464506825,-1.936518353179561,-1.8190645937748915,-1.2958836663845408,-1.4391613182525314,-1.3763919993272014,-1.7130281843278872,-2.090593846814496
176,4227,4227,0,338,80,35.1482,134.788,0.4837012849363681,0.5395908426069417,0.9954122916330396,0.9286767900889132,-0.7389747550407387,-1.263211444467978,-1.269601464413806,-1.5161655207383642,-1.8811482576658791
176,4204,4204,1,338,80,35.9452,136.0584,0.6369852943943006,0.6550122024558496,0.4330257527843612,1.0681528382503724,1.0484690501380816,-0.5053993565971338,-1.690232910459644,-0.4218513396149973,0.1384633238603954
176,2700,2700,2,338,80,35.2794,133.929,0.4562752695411983,0.3014670555467117,-0.1862817883873722,-0.3919199456528538,-0.2919561001303458,-0.8309762448075494,-0.865167881518051,-0.9453721364606216,-1.2055394128460517
176,4383,4383,3,338,80,33.5503,135.4972,0.1685326320183059,0.1632633626839981,-0.0711204700626334,-0.1672512194659732,-0.3120050057584677,0.2075462210626878,1.0089788220006186,0.7515647487220047,0.414462672129035
176,2708,2708,4,338,80,35.358,132.7475,-1.257019525775633,-1.3327229966880778,-1.4251989897084727,-1.1821206340025578,-1.146238721122477,-1.0125513718539796,-0.0831637162231133,0.8414251057184834,0.9199164365018272
176,4314,4314,5,338,80,34.6381,136.054,-0.5977582525317173,-0.5592371434700395,-0.532272804797732,0.1870495913500604,-0.1504109181656187,-0.6407388218155146,-0.716438478070128,0.0204366296564953,-0.6257616204474987
176,4190,4190,6,338,80,33.899,133.0684,-0.7916880955648262,-0.7713269543400172,-1.0290772489331306,-0.763375263556408,-0.4561871549463777,-0.334243197072502,0.2647319849420503,-0.1811506532023039,-0.2037271040650146
176,2697,2697,7,338,80,34.6724,133.5309,-1.0476693926987612,-1.0941916335331072,-1.0495010669027425,-0.4195852252981679,-1.302994061828537,-1.6439968807812182,-0.4130196290469792,-0.7810385412675677,-0.7609703973813268
176,2718,2718,8,338,80,35.2931,133.263,-1.1892483407917314,-1.315175566264701,-1.6354140531031032,-1.7949430516191782,-0.3428623843047933,-0.7948306724069066,-1.4518687432764477,-1.2171857306663088,-1.6809867344549
176,4233,4233,9,338,80,34.8143,134.687,-0.3922422112990923,-0.3897966074339458,-0.4176767960652354,0.1017011542294228,-0.2744181343101259,0.8543847474461955,-0.4519233276184888,-1.3326100219306145,-0.9487062637778392
176,4269,4269,10,338,80,33.7691,133.6565,-0.3791623280768095,-0.4396683016519066,-0.8384302576512189,-1.053200274935351,-0.295487466609905,0.9013071248730572,1.6119032697368534,0.0522851716650157,-0.1311909747133262
176,4253,4253,11,338,80,34.2271,134.4009,0.7363337485096441,0.7220026206378899,0.3416492404402496,0.0421730537786737,0.4636114967572876,2.066559250144432,2.3699477129782767,0.6560297044559426,0.881966768833592
176,4381,4381,12,338,80,33.8908,135.1524,-0.3343329521649055,-0.3431484680588088,-0.4779546219967048,-0.7063857104124996,-0.7138625560296875,0.3332170411678529,-0.4301463107292173,0.8695360862463285,0.7656072456558531
176,4191,4191,13,338,80,33.7079,132.8057,-1.251266467767442,-1.1505506348124168,-0.4057449748784803,-0.6639025931854062,-1.240489736799062,-1.9049000745568496,-1.6855516215529855,-0.6065258353452267,-0.2528796535595299
176,4379,4379,14,338,80,34.0841,135.4309,-1.3407958887825455,-1.3313344967702918,-1.4721557259012732,-1.619490769942226,-1.4358255073585666,-0.5630873169630687,-0.0261022360400914,0.7224973422005123,-0.9723253628697628
176,2651,2651,15,338,80,34.6627,132.4102,1.2587070756367946,1.2897179825336813,1.5004724832590404,1.3234651516306557,0.2388240589265695,-0.9300731958341072,-0.9930507125788688,0.0541813056033594,1.1345689552934326
176,4248,4248,16,338,80,34.4727,134.3139,1.6054786013091455,1.5309152584580612,1.2471394166298149,0.9345521530242086,2.6010621217609624,1.237064077271094,1.2345359035808543,-0.4291957069106298,0.1106025410587829
176,4286,4286,17,338,80,35.1718,136.4943,1.647158186659548,1.6221232266752346,1.3458044386159385,1.1835788183674143,1.0699157517028013,1.5576247530328469,2.149586486522324,2.1863440180444216,0.3109434142898792
176,4277,4277,18,338,80,35.1637,135.5016,0.4021362214453351,0.4030893345260417,0.5112540833364222,1.526934820921748,0.0842288762841099,-0.3494102517212464,-0.4470664439436421,-0.1525207421623867,-1.050928411412285
176,2704,2704,19,338,80,34.9331,133.6232,0.3925115720821909,0.2477007140434272,0.1927083787465046,0.0378920056484923,-0.505021635051482,-0.1650455945007644,0.1358007293704733,-0.7664963897702185,-0.8765831242502408
176,4393,4393,20,338,80,33.8214,135.22,-0.5654022330283824,-0.531401460277119,-0.643216485442699,-0.4450314582365291,-0.5963946448669122,0.0771992399967355,0.4242667883717576,0.9980425682702716,0.8921427051762366
176,4371,4371,21,338,80,33.7719,134.1995,-0.4106135573944534,-0.411704701866094,-0.2647253223687235,-0.5639586892640406,-0.4661946679042496,0.6653556090241889,1.0065708787233247,1.478906408246811,0.8566168280883956
176,4337,4337,22,338,80,34.3755,135.2549,0.0642311179528086,0.0523340113046673,-0.0830520725886874,-0.2547921440792953,0.2901676826484275,0.4080247664951992,0.5665654683241687,1.880149316047892,-0.2759648410363798
176,2690,2690,23,338,80,34.5063,133.5125,-0.122198122980762,-0.1203001965989302,0.2835172145099274,0.5948699976157451,0.3020213457140969,-0.2451894119751151,0.6262351600506832,-0.3352544585934737,-0.781387703737243
176,4187,4187,24,338,80,33.6094,132.4768,-0.3426061093306587,-0.3387078901698752,-0.4596540100830168,-0.4747877601732986,-0.2645967618289215,1.2910295553825637,-0.7682435622764284,-0.6765214437831568,0.229614433765399
176,4418,4418,25,338,80,34.3376,131.1794,0.8675137359516908,0.8852914053742021,0.9932806474053816,0.90529347695357,0.2756530536693239,-0.0924238109288481,0.0090441153956307,0.4685663889252013,1.468292437663881
176,2691,2691,26,338,80,34.443,133.7902,-0.430537342420195,-0.4905247718398104,-0.2301708044073298,0.1152651318962574,-0.8215403587605932,-1.030727554631009,0.207120392694776,-0.612880164829573,-0.2174172215362336
176,4395,4395,27,338,80,34.3829,131.6002,-0.4476250669017144,-0.4582783624582205,-0.585787856935126,-0.7656659621573099,0.3401210924798946,0.4859479965509894,0.1753770350048171,0.3014629520183154,2.271981763287028
176,4394,4394,28,338,80,34.4073,131.3987,0.2194493440887315,0.2171673035323167,0.1285483463671949,0.2863161162134244,0.2955031468470729,0.7541339620586915,0.7127269053235369,0.3198266225469328,2.2924188231141005
176,2662,2662,29,338,80,34.545,132.9506,0.0856307713190423,0.1654854812339973,0.2520903253794654,0.7325318882653936,-1.491983123020106,-1.6761449152618595,-1.906514330242382,-0.7848544114662206,-0.2641967085766992
176,2712,2712,30,338,80,35.008,132.2252,0.8199357886411663,0.7684246446775717,0.8666831737117497,0.9803930039727962,0.8344600414289223,-0.4701308119507544,-1.112827666235253,-1.0726492688303233,0.8347911936728283
176,2646,2646,31,338,80,35.0305,132.9044,1.4014825839399567,1.292398393721143,1.6738865315064244,1.9951646666535268,0.1418782831923451,-1.3374528941093622,-1.7693667507030295,-0.6067379063202052,0.5159989413242008
176,2711,2711,32,338,80,34.8491,132.5333,1.112418484666336,1.1616200449909904,1.4629410655730226,1.1405949382284584,0.953571375146475,-0.3172788380241351,-0.6721951933519779,-0.5025662454091315,0.9464636239491174
176,4297,4297,33,338,80,33.8764,135.9188,-0.2515633046749803,-0.2556230889734405,-0.3778050967593297,0.1155531066666734,-0.7657575611775975,-0.2374624682622413,0.0622492396712564,0.4142565160345366,-0.9795534507683796
176,4202,4202,34,338,80,35.4904,135.551,0.0728424097397533,0.0735057595390412,-0.0256657099476607,0.4326655977930997,0.1815429470497745,0.4795690313590042,0.6936409704733839,-0.2377550363086759,-0.0713121737932227
176,4291,4291,35,338,80,34.7178,136.5039,0.2712200774079598,0.2562318532429957,0.1390982767454299,0.1410592114567385,-0.1220516450507028,0.6540591914061556,0.25348347053253,-0.0243475457827752,-0.8054448166203145
176,4181,4181,36,338,80,33.6324,132.7963,-0.9322334994214044,-0.9053706839966116,-0.975427280585564,-0.273380806779572,-1.0549946533221837,-0.1860447599813949,-0.0969104887037541,-0.4726612383954243,-0.1598928773019064
176,2671,2671,37,338,80,34.9927,134.5547,-0.3754280707824148,-0.4539120819109843,-0.4612265380655855,-0.0539643032136863,0.3489421569697731,-0.2225568047637316,-0.7826878006918903,-1.2548061960977146,-0.8741620885098083
176,2656,2656,38,338,80,34.4244,132.7447,0.4142625177147264,0.3680684127234058,0.7274192413732425,0.3525610713309325,1.3595162465279158,-0.0402231073249713,-1.822434818762528,-0.9280787507852152,0.115296365055554
176,4374,4374,39,338,80,34.0319,133.809,-0.0456360049311788,-0.1189303127944334,-0.5589735206107441,-0.5614813883450628,0.2221800563735636,0.6024564940420742,2.106170096186072,0.5837201878101866,0.3126717315694552
176,2688,2688,40,338,80,34.6508,133.9094,0.3411077753705799,0.3035667856393149,0.6000084189260805,0.2462491407071795,0.3041948551187475,0.4480180343330344,0.6674574898981077,-0.2524145163946955,0.2445222641640525
176,2699,2699,41,338,80,35.1777,133.6792,-1.201107692116372,-1.3027167123197108,-1.4760798308835197,-0.9500094565241548,-1.3314035942862532,-1.2181860087790968,-1.143581536803239,-1.486373371994813,-1.926437742102245
176,2717,2717,42,338,80,36.1894,133.2358,-0.5134766872567357,-0.5347124197154535,-0.3585651137822754,-0.3993078801353519,-0.0711965925471625,-0.0912223490130748,0.0534452366227472,0.1820048516435731,-0.9031028278146968
176,2679,2679,43,338,80,35.1755,134.0527,0.1041959199449849,-0.0051997658208044,0.0211582893514428,-0.7969634594666064,0.0401573255862978,-0.7942248524677412,-1.215220390257471,-0.9522288629538356,-1.5121800385253366
176,4275,4275,44,338,80,35.2759,135.1827,0.7027950346415963,0.684893687159602,0.6736661650936374,0.3196542228907025,1.681722867297544,0.6981499558626765,-0.5453520663891374,-0.6489512845890135,-1.15716256129267
176,4320,4320,45,338,80,33.4152,131.6148,0.4831352378658049,0.4670658984020432,0.1912507548767861,0.0682361435937262,0.4933725945398246,0.8975300495788685,1.2081460644147384,1.0127433003907484,1.9439681462492235
176,4348,4348,46,338,80,35.1339,136.0957,0.8414710479852413,0.8171260861185435,0.6089012590553977,0.4725753183621587,1.620952402803904,0.885668075050786,0.7094566920638273,0.8309192686631659,-0.6064625984871982
176,2654,2654,47,338,80,34.5855,133.0527,-0.7612201038074013,-0.8531836459017753,-0.8055070858556916,-0.9299591820367042,-0.7931315773584128,-0.717085511245453,-1.7256417125670638,-0.7237031597261752,-0.2781810346232408
176,2734,2734,48,338,80,35.1676,133.3139,-1.001568162321033,-1.1275761496200554,-1.2689679058900214,-1.1223953696257107,-0.7380743887849696,-0.234937294465035,-1.364716902797482,-0.9462625356553472,-1.1929740964093534
176,4284,4284,49,338,80,35.707,135.2524,-0.0725846530032065,-0.0169676079824076,0.0189755531365492,0.4054203614170047,-0.1521481541668213,0.0053405885767251,-0.0210185136371842,0.7038537953335203,1.3459904761944763
176,4201,4201,50,338,80,35.5479,135.9084,-0.6825775447703982,-0.6726601816846857,-0.6319726609118935,-0.5336353346163157,-0.1799559285278487,-0.0488216686204993,-0.1078396574440233,-0.3757610198477159,-0.6940269023458016
176,4192,4192,51,338,80,33.3314,132.8005,-0.4799656031462389,-0.4389446061859058,-0.5139280243108912,-0.166711335706538,0.4484438088017488,0.2746963177771997,-0.1645887497197893,0.4549058077678321,0.4337618780890437
176,2729,2729,52,338,80,35.4822,134.2225,-1.117960419771746,-1.2009770202368972,-1.563627622200515,-1.277544846353259,-0.4646572182670822,-0.0102255411743251,0.9158562453229,-0.3351553556745436,0.6798003145845477
176,4228,4228,53,338,80,35.169,135.1041,0.4475542795957,0.4421975246723822,0.5190301729126968,0.4975904808011614,0.6920810373552939,1.0212790205796654,-0.499291601991233,-1.4414815455120853,-1.3727501518154537
176,4365,4365,54,338,80,34.0438,134.582,0.6436493177191916,0.6207864165493662,0.2911562489442946,-0.2200046067316727,0.033643534411975,0.9486272093992556,3.1019415346381183,1.5881562805526757,0.9270574073345608
176,2653,2653,55,338,80,34.6075,132.7219,0.4497188402062447,0.4610316035635418,0.7801499351852933,0.6899433613935134,0.3009043714305128,0.2482508251711151,-0.8692683162535598,-0.3904621345255225,0.5238870872467747
176,2659,2659,56,338,80,34.4008,133.0858,-0.0847296792141496,0.1063052250469125,1.492761548019198,-0.4473928526680604,-1.0037053673550722,-1.3227860369495756,-1.0236220354987502,-0.453924199067145,-0.7174451292793251
176,4182,4182,57,338,80,33.4512,132.6882,0.1452638170892167,0.1214778650777541,-0.07308593081245,-0.1936584014887725,1.1914203911336356,0.1411591847833571,-0.1449289588994821,-0.0260795749036679,0.0489907562253476
176,4334,4334,58,338,80,34.5577,135.6058,-0.788276167875927,-0.7920949071949774,-0.9586680578506964,-1.2137644768151672,-0.7750536307188416,0.0212627478641216,0.2011139564730051,0.394271295728573,3.6973627466878016e-05
176,4411,4411,59,338,80,34.0237,132.0651,0.187928767547005,0.2005486033498418,0.2702579145282022,0.0688976654327781,0.4322771469466334,0.6974027817930208,0.4850051054287638,1.1552213472866466,1.6361002400983955
176,2649,2649,60,338,80,34.723,132.2797,1.668876414418435,1.6156014891184187,1.5964925711588014,2.198715273120171,0.5207667125236964,0.3643051711389468,-0.0706906429090991,-0.0080604383697516,1.3257960613131257
176,4244,4244,61,338,80,34.905,135.0872,1.0961575948303528,1.084704610840348,0.7842818102681064,0.6174918910013217,1.6877422314207389,0.7442084125731849,0.7719417405827392,-0.6082461024861937,-0.341363855200911
176,4276,4276,62,338,80,35.2612,135.3966,-0.3293231763744179,-0.2052375513765086,0.5636691507907463,0.4368215858221887,-0.4606495135789439,-0.1917717950758965,-0.8089223041019447,-0.8099166058012848,-0.8197150335119768
176,4203,4203,63,338,80,36.0924,136.3646,0.5788722991211958,0.5886120933880499,0.2808820686284177,0.3837951023723902,1.0971195009899142,-0.8466389669308582,-1.3799767401901966,-0.0212148388988072,-0.4377787979332311
176,4311,4311,64,338,80,34.2892,136.005,-1.2420654867981085,-1.2266827056177796,-1.3240614515456863,-1.183465619844182,-0.6327694872833444,-1.2088276162160496,0.0505715593155151,-0.6185354859467063,-1.3680972428402285
176,4330,4330,65,338,80,34.7668,135.4683,0.0100398887531781,-0.0024390133621746,-0.2594038686134758,-0.2384532665508226,-0.3023549971563687,0.5567764713812181,1.6644266828675405,1.4940972506886123,1.700124958554019
176,4198,4198,66,338,80,35.9067,136.1743,-0.4841302503679363,-0.4451164275028981,0.0473062753376531,0.3315062837319337,0.3226742022354688,-0.6264485032861077,-0.8519198165264398,-0.4574792343265083,-0.0333650781130881
176,4215,4215,67,338,80,35.2834,136.4715,0.3134847644668657,0.3035221080245057,0.1130188459330934,0.2357011527168217,0.4683955795777096,0.5141952942168335,0.9063415601637818,0.9499029576720852,-0.6802286572878198
176,2713,2713,68,338,80,34.8838,132.0808,-0.8837618445626219,-0.9479001729780911,-0.948125313669638,-0.8537676496852764,-0.5653710824146424,0.1661672197898588,0.191812660568458,0.2292439286732727,1.4102164492314664
176,4310,4310,69,338,80,33.9633,135.6518,0.539458880332284,0.5275123698636778,0.2269718079912983,0.0389023430253036,0.6715251336864807,1.0328606886667089,0.9193023899493268,0.292815844711875,-0.3731436902141191
176,4184,4184,70,338,80,33.2217,132.5727,0.805279468333278,0.7995593016603384,0.7821453284570598,0.6499271762437273,0.6598428052576016,-0.4117139075306608,-0.0626472161528339,-0.1986272299510446,0.132528770737118
176,4194,4194,71,338,80,33.5354,133.0042,-0.1295593518143939,-0.1109041312879374,-0.3005455210457388,-0.2614369536482185,0.4072430951682168,-0.4706350707497282,-0.9713319977714246,-0.7222270699838281,-0.8818227950111781
176,4343,4343,72,338,80,35.4215,136.0243,0.0412786022004286,0.0208385701960379,-0.0517899519838242,0.1424888640556085,0.2308221160361359,-0.1904496759528221,0.4711166181096057,0.660152516596125,-0.3345349939493979
176,4267,4267,73,338,80,32.9895,132.9377,0.4904392662711413,0.4724927249249402,0.1770007421081519,-0.0289205715576229,0.0287156428518815,1.022144310374263,1.8908940510587948,0.3951693820948914,0.4117451085439802
176,2685,2685,74,338,80,34.8669,133.9063,0.098482624810683,0.0953389551391314,0.6988027525503716,-0.1501360407201654,-0.0803328577419492,-0.8674449459913508,-0.0457033259926924,,
176,2705,2705,75,338,80,35.5341,133.1638,-2.1581717277142536,-2.2931845544019334,-2.646351995436166,-2.382737325385217,-1.433595778469083,-1.054111893698667,-1.4561430486053937,-1.8513349129742087,-0.9894059688525464
176,4292,4292,76,338,80,34.6435,136.3365,1.9795700610616231,1.9491800842093407,1.907094182002356,2.330781757718349,0.9629651353075712,0.368579968509715,0.2152201500009418,-0.7768932965327089,-0.6051922749119745
176,4226,4226,77,338,80,35.3407,134.8619,0.5756016975258041,0.5730940983279289,1.232268215530884,0.5133119661590818,0.7259241314013096,-1.4367325964190056,-1.3204418572659622,-1.3451842364273718,-1.633183929841462
176,2677,2677,78,338,80,35.0278,134.6736,-0.0536109299608602,0.0744644996150687,0.8429962147223534,0.7085431138643319,-0.990380432121294,-1.46196640580155,-1.203995091013727,-1.4281965059734634,-1.1528555779844984
176,2666,2666,79,338,80,34.9105,132.9149,0.3227062838205616,0.2299987996764323,-0.175480485618265,-0.0186424605596549,1.4398222934576264,-0.551560465425518,-1.5921333872476515,-0.3959907369659274,0.5637224130323764
177,2738,2738,0,65,65,35.355,-119.054,-1.6080099267836236,-1.5482737953752983,-1.5238761290959555,-1.6527788036990725,-1.1988037224954362,-1.2561801350295283,-1.830001609763661,-1.4991269970427876,-0.1474856264936354
177,2739,2739,1,65,65,34.07618,-118.3959,-0.649598719014433,-0.6166848956729647,-0.4344669066585496,-0.3805775006807963,-0.8551902215008835,-0.9555933690613204,-0.3541016919311539,0.2784754389782485,0.8561540255802561
177,2740,2740,2,65,65,34.1949,-118.354,-0.0479319094586915,-0.0416675009164696,0.1006137577564999,0.1964355551224916,-0.1928039981149343,-0.5833540129649332,-0.3882015978925049,-0.5157455632065621,-0.0018932090752045
177,2741,2741,3,65,65,35.403,-119.449,1.0169100087754288,1.0045757158124495,0.7765397632379653,0.4172993807396166,0.3054824321305807,0.6903666145937526,1.538996209009297,1.6172264196373938,2.860092795631618
177,2742,2742,4,65,65,34.208,-119.079,0.9974338874424288,0.9837423261768868,1.0277518197332771,0.860308429846554,0.2847943112205846,0.795572914821094,1.245675142747486,1.5018472196500396,0.1879293778907514
177,2743,2743,5,65,65,34.222,-119.04,0.5905660865466579,0.5896658932587763,0.6982714718981251,0.5141387464755746,-0.2509526448030299,-0.3262751988876858,0.1997059797172869,0.6662498615245369,-0.4868898445592288
177,2744,2744,6,65,65,34.224,-118.994,0.8818269169347792,0.8697023972629729,0.9025259011324112,0.7561913305703339,0.1692619196350747,0.2631471410387017,0.6920070714388291,0.7201849348643852,-0.2432770674254523
177,2745,2745,7,65,65,35.593,-121.124,-1.8570215522786224,-1.674577568042884,-1.464703695584848,-1.2922265137606337,-1.1459582661123209,-2.1989602222865883,-2.081971609862129,-1.904328353199912,-1.683259923282302
177,2746,2746,8,65,65,34.564,-118.642,1.338944095576076,1.3237602756946047,1.3309729966245778,1.2570731588997188,1.6190780539359515,1.4022588722820075,1.405135567595247,-1.159055517084401,-1.0936512265168357
177,2747,2747,9,65,65,36.137,-120.363,-1.0889506986230415,-1.134361208783737,-1.4520619106059252,-1.6454212010462743,-0.8563757698424026,0.0480274893115751,0.0013455724535822,0.1704114273317705,0.4990088700202834
177,2748,2748,10,65,65,34.397,-118.918,1.7102114836962892,1.676685293500508,1.6261422577798412,1.4827392357925202,1.3887045532378886,1.2039623928840824,1.1612648614377636,1.8094151683716588,1.072686013312815
177,2749,2749,11,65,65,37.56,-122.249,-0.9824006817066362,-0.9508666216393632,-0.777426765429368,-0.7963230406218995,-1.9255730776204127,-1.9960078801937569,-1.3455323676715287,-0.1359789558215926,-1.6426931264909046
177,2750,2750,12,65,65,34.812,-118.945,-0.0838067649788293,-0.1098970220336054,-0.2710487674351766,-0.2292170986197395,0.5102921402152406,0.7883732840616093,0.7885274069564241,-1.249433691836222,-0.8031538687813845
177,2751,2751,13,65,65,36.774,-119.728,-0.8019563872658898,-0.7635000217644485,-0.7421895561554561,-0.7523347410180141,-0.4555933513924051,-1.0095085972382265,-0.3912825517386341,-0.5074251369063921,-2.4978326509101554
177,2752,2752,14,65,65,34.2772,-118.56,0.4594450202033907,0.4627985896508054,0.5879058045273005,0.5693379455755807,0.6672526902988202,0.8320555250534308,0.5213802400500668,-0.0559680425642054,-0.2219284518422559
177,2753,2753,15,65,65,36.321,-121.243,-1.89370251892936,-1.866885720856939,-1.8391209666541248,-1.2724361010903702,-1.1362945432409597,-1.4317756375009572,-1.0322728025371406,1.255908371042428,0.4900480280229765
177,2754,2754,16,65,65,36.891,-121.404,-1.1783200982250568,-1.135601072334753,-1.2695541135984447,-1.4813286316369811,-0.7448336464795375,-0.242768111734788,-0.2127713247310014,-0.2578238094497712,
177,2755,2755,17,65,65,36.851,-121.402,-0.1010552154715196,-0.0855713089161083,-0.2558106658699697,-0.5618524981674425,0.257492311809713,0.3163100442744492,0.5871358601946186,-0.2816184644915693,0.2501651618380716
