Unnamed: 0,recid,eqid,magnitude,region,station_longitude,station_latitude,epi_dist,epi_azimuth,vs30,scaled_deltaWT001,scaled_deltaWT003,scaled_deltaWT006,scaled_deltaWT010,scaled_deltaWT030,scaled_deltaWT060,scaled_deltaWT100,scaled_deltaWT300,scaled_deltaWT600,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca1_normalized,pca2_normalized,pca3_normalized,pca4_normalized,pca5_normalized,pca6_normalized,pca7_normalized,pca8_normalized,pca9_normalized
4777,10206,1016,4.34,CALIFORNIA,-118.29381,33.71264,164.73963332189854,2.639408197238192,393.26,0.307560754280967,0.3172381743430083,0.1266697410756559,-0.2802899069808376,0.3379251743737363,0.6029691553519259,1.089360050985583,1.132467424853381,0.346504888772494,1.180391538986515,1.126962879820444,-0.4704145914228724,-0.3366912294992226,0.2860423746993797,-0.1251944196554278,-0.2762948857985416,0.0179980816765393,0.0230721727902223,0.4894419983272037,0.8662878856268176,-0.537991324719045,-0.6171205482484035,0.6422165847121558,-0.3621337498586376,-0.9758579146485614,0.1042865520229816,0.4323788791211999
4778,10208,1016,4.34,CALIFORNIA,-117.22921,33.1537,272.2667202647445,2.423496889500451,559.0,-1.0209292003729384,-0.9678655663346428,-0.181552267121508,0.1909482107706507,-1.6024394735842735,-2.439640941446173,-2.218342496123604,-0.8808189086524122,-1.1291286475484217,-3.1776445023316384,-1.803114078876708,1.7454603627553458,-0.7286056693500984,0.3260050383061823,-0.018599323909526,0.2947009735721635,0.1476190254768916,-0.0613331865353067,-1.3175904975818518,-1.3860402244862953,1.9962019672115023,-1.3354595865030274,0.7319399530226525,-0.0537998652873667,1.040867175966202,0.8553511122268557,-1.1494008253226065
4779,10209,1016,4.34,CALIFORNIA,-117.36621,36.99608,272.09501486828424,0.6228968607174666,386.0,-0.4303459590238083,-0.3806427016657123,-0.0298632544388321,-0.4486902624941472,-0.535814373728653,-1.4819498035215015,-1.0952495589371236,-0.0999390344141197,-0.1838675707391644,-1.5133880647670213,-0.4989665497403847,1.0946057606183095,-0.133506981419473,0.4094078170641709,-0.2650205913258406,-0.3576294022383512,0.1513522787803284,-0.0231163935432212,-0.6275169333220479,-0.383551832196971,1.251849780889916,-0.2447046265241811,0.9191941938873196,-0.7665908815323085,-1.2631268279782653,0.8769827573010817,-0.4332075882241263
4780,10210,1016,4.34,CALIFORNIA,-116.80574,35.30177,215.82684331194645,1.4123396644001842,679.0,-1.3383727695564225,-1.3163615853045505,-1.3429119428629948,-1.6694183555002846,-1.0446638765899268,-1.0945652642266823,-0.8851461215550274,-1.0183355820684454,0.5480378582253017,-3.1687238388737216,0.5703254878519285,0.3061814083050613,0.7558112221266197,-0.5766625622965647,-0.1901057347646293,-0.3341437786690394,0.0191157584473448,0.0042876190709283,-1.3138916000507863,0.438404910966587,0.3501654592816561,1.3853245790358562,-1.2947111828402242,-0.5498943386568274,-1.180176933432332,0.1107627231393415,0.0803511634921661
4781,10211,1016,4.34,CALIFORNIA,-116.335,34.8294,257.9780601808912,1.6376506870447165,726.0,0.4365696525699283,0.46250892096624,0.4002120682824273,0.1270077801931649,-0.0612491520478815,0.2490431922602091,-0.1166563163707327,0.3256853176226735,0.8233756732734807,0.8032877410076781,0.2765026184768602,0.6374961140554395,0.157070508899962,-0.2506909472657567,0.304618987351142,-0.2809180319114203,-0.0643962904001716,0.0062137074888423,0.3330782576839826,0.2125454822156713,0.7290747037980879,0.2878941596137541,-0.5628462710829905,0.8811320542179402,-0.9921866053218984,-0.373132382083723,0.1164465914693233
4782,10213,1016,4.34,CALIFORNIA,-118.47403,35.66278,94.3092147642252,0.7052670719293723,644.0,-1.1254222382455124,-1.2279239146856138,-1.3632416261960958,-1.054069527044301,-1.691966531627276,-2.2726530897733186,-2.365253426325657,-1.4743005266330853,-0.8599275964761711,-4.266183253985481,-1.2935099395349086,1.125240744578366,0.1002091589974924,0.0384917254764951,0.0439821422585042,-0.2519778100193681,-0.4354231788658179,-0.0821440751969655,-1.768946309843518,-0.9943113572077042,1.2868855895232447,0.1836731275478226,0.0864208476145271,0.1272214699882404,-0.889971377908544,-2.522978993588684,-1.5394026164351196
4783,10216,1016,4.34,CALIFORNIA,-117.80885,35.98249,162.02799316093862,0.8420972818892462,623.0,-0.1038452086761247,-0.1325153180903652,-0.0621582354579711,0.0511719147225363,-0.1355978048099779,0.1353625746246878,-0.0930168203518475,0.2116120797067696,-0.0054052733395049,-0.0487741510079158,0.097495878234572,0.0392425721326153,-0.0863283694640976,0.0958609819019053,0.225068979827158,0.1418058010003891,0.0259877759337685,-0.0206617070746558,-0.0202238978741949,0.0749443479687758,0.0448799075367751,-0.1582310616534716,0.2152251479134743,0.6510280080054123,0.5008500712901686,0.1505813561459319,-0.3872060870424919
4784,10218,1016,4.34,CALIFORNIA,-116.61266,34.36622,243.3796022624777,1.8594920917641329,388.0,0.4295579410361543,0.4627812763120428,0.5067745191788791,0.5242543626404947,-0.2371414051078617,0.1087141661596518,-0.5917181894121003,-0.4662127828431791,0.738576354258531,0.5292141280447947,-0.512594868043198,0.8969072654934481,0.3532520612287059,-0.6749353488499341,0.4197196612252725,-0.0677549972565929,-0.0926372445958581,0.0012164533626795,0.2194353414254624,-0.3940278179269308,1.025751192056869,0.6474748570658593,-1.515351266033424,1.2140689275707284,-0.2393068193743121,-0.5367693625040386,0.0227966713946193
4785,10219,1016,4.34,CALIFORNIA,-118.33143,33.86889,147.9180047348738,2.6045880479743766,257.0,1.3475535728909385,1.348888310195073,1.1923845279299008,1.0580448712623496,1.118976056189652,1.319281359782073,1.300543355321369,1.3054048015985904,1.717547497209273,3.66663164744982,1.0621921629231643,0.4012774397592758,0.2228454946315534,-0.2735012276672565,0.0066623426356488,-0.0432151676974817,-0.012117760641209,0.0182524005312723,1.520345971132981,0.816499122930022,0.4589223747141251,0.4084529734447047,-0.6140594537143176,0.0192712992170973,-0.1526335288782786,-0.0702141204947836,0.3420550181700799
4786,10220,1016,4.34,CALIFORNIA,-118.37794,34.00033,133.21174673438233,2.5771989514054328,396.33,-0.0775205995914166,-0.095189569190058,-0.2479521182893717,-0.4615331244239732,0.4289615652714522,0.0051903370213562,-0.0998832040523773,0.301236482811113,0.7883551782084246,0.0496303631744353,0.669219464703474,0.2340210390334446,0.6906750419985803,0.1606634620552211,-0.1160102829022775,-0.2017759154570905,0.0179503691203608,0.0070157289372428,0.0205789209152218,0.5144239668219162,0.2676389956802021,1.2659366304658588,0.3607183725753026,-0.33556798206494,-0.7126611247803997,0.1040100904499383,0.1314766945308576
